id_registro_meteo,aeroporto,data_hora,temperatura_c,pressao_hpa,visibilidade_m,vento_kmh,rajada_kmh,precipitacao_mm,cobertura_nuvens_pct,condicao_meteorologica
MET2025-1103,SBFL,2025-07-11 06:00,13.5,1013.6,7735,26,46,3.8,65,Chuva
MET2025-1104,SBFL,2025-07-11 09:00,14.4,1013.1,7735,26,44,3.8,82,Chuva
MET2025-1105,SBFL,2025-07-11 12:00,15.3,1012.6,7735,26,48,3.8,68,Chuva
MET2025-1101,SBSV,2025-07-11 00:00,21.3,1023.1,8736,14,26,1.2,59,Chuva
MET2025-1102,SBSV,2025-07-11 03:00,20.4,1023.5,8736,14,38,1.2,30,Chuva
MET2025-1103,SBSV,2025-07-11 06:00,19.5,1024.0,8736,14,31,1.2,35,Chuva
MET2025-1104,SBSV,2025-07-11 09:00,20.4,1023.5,8736,14,37,1.2,35,Chuva
MET2025-1105,SBSV,2025-07-11 12:00,21.3,1023.1,8736,14,24,1.2,44,Chuva
MET2025-1101,SBCG,2025-07-11 00:00,21.7,1018.3,10654,18,42,1.7,55,Chuva
MET2025-1102,SBCG,2025-07-11 03:00,20.7,1018.8,10654,18,43,1.7,21,Chuva
MET2025-1103,SBCG,2025-07-11 06:00,19.8,1019.2,10654,18,37,1.7,46,Chuva
MET2025-1104,SBCG,2025-07-11 09:00,20.7,1018.8,10654,18,29,1.7,57,Chuva
MET2025-1105,SBCG,2025-07-11 12:00,21.7,1018.3,10654,18,31,1.7,46,Chuva
MET2025-1201,SBGR,2025-07-12 00:00,18.0,1014.7,5606,15,34,3.1,39,Chuva
MET2025-1202,SBGR,2025-07-12 03:00,17.0,1015.1,5606,15,37,3.1,79,Chuva
MET2025-1203,SBGR,2025-07-12 06:00,16.1,1015.6,5606,15,33,3.1,64,Chuva
MET2025-1204,SBGR,2025-07-12 09:00,17.0,1015.1,5606,15,30,3.1,79,Chuva
MET2025-1205,SBGR,2025-07-12 12:00,18.0,1014.7,5606,15,33,3.1,75,Chuva
MET2025-1201,SBGL,2025-07-12 00:00,17.4,1012.4,8160,21,34,2.5,38,Chuva
MET2025-1202,SBGL,2025-07-12 03:00,16.4,1012.8,8160,21,44,2.5,56,Chuva
MET2025-1203,SBGL,2025-07-12 06:00,15.5,1013.3,8160,21,44,2.5,49,Chuva
MET2025-1204,SBGL,2025-07-12 09:00,16.4,1012.8,8160,21,40,2.5,51,Chuva
MET2025-1205,SBGL,2025-07-12 12:00,17.4,1012.4,8160,21,42,2.5,41,Chuva
MET2025-1201,SBBR,2025-07-12 00:00,20.0,1014.5,13621,8,25,0.0,26,Ceu aberto
MET2025-1202,SBBR,2025-07-12 03:00,19.1,1015.0,13621,8,32,0.0,14,Ceu aberto
MET2025-1203,SBBR,2025-07-12 06:00,18.1,1015.5,13621,8,33,0.0,29,Ceu aberto
MET2025-1204,SBBR,2025-07-12 09:00,19.1,1015.0,13621,8,29,0.0,25,Ceu aberto
MET2025-1205,SBBR,2025-07-12 12:00,20.0,1014.5,13621,8,21,0.0,12,Ceu aberto
MET2025-1201,SBCF,2025-07-12 00:00,16.6,1014.3,8686,16,27,2.0,47,Chuva
MET2025-1202,SBCF,2025-07-12 03:00,15.6,1014.8,8686,16,40,2.0,41,Chuva
MET2025-1203,SBCF,2025-07-12 06:00,14.7,1015.2,8686,16,28,2.0,50,Chuva
MET2025-1204,SBCF,2025-07-12 09:00,15.6,1014.8,8686,16,32,2.0,51,Chuva
MET2025-1205,SBCF,2025-07-12 12:00,16.6,1014.3,8686,16,39,2.0,53,Chuva
MET2025-1201,SBPA,2025-07-12 00:00,12.6,1017.3,5286,28,46,4.5,82,Chuva
MET2025-1202,SBPA,2025-07-12 03:00,11.6,1017.8,5286,28,47,4.5,79,Chuva
MET2025-1203,SBPA,2025-07-12 06:00,10.7,1018.3,5286,28,52,4.5,92,Chuva
MET2025-1204,SBPA,2025-07-12 09:00,11.6,1017.8,5286,28,48,4.5,88,Chuva
MET2025-1205,SBPA,2025-07-12 12:00,12.6,1017.3,5286,28,44,4.5,98,Chuva
MET2025-1201,SBCT,2025-07-12 00:00,12.3,1017.4,6077,30,44,3.7,70,Chuva
MET2025-1202,SBCT,2025-07-12 03:00,11.4,1017.9,6077,30,44,3.7,65,Chuva
MET2025-1203,SBCT,2025-07-12 06:00,10.5,1018.3,6077,30,41,3.7,57,Chuva
MET2025-1204,SBCT,2025-07-12 09:00,11.4,1017.9,6077,30,40,3.7,79,Chuva
MET2025-1205,SBCT,2025-07-12 12:00,12.3,1017.4,6077,30,46,3.7,95,Chuva
MET2025-1201,SBRF,2025-07-12 00:00,26.1,1013.3,12834,15,28,1.3,30,Chuva
MET2025-1202,SBRF,2025-07-12 03:00,25.2,1013.7,12834,15,34,1.3,40,Chuva
MET2025-1203,SBRF,2025-07-12 06:00,24.3,1014.2,12834,15,39,1.3,43,Chuva
MET2025-1204,SBRF,2025-07-12 09:00,25.2,1013.7,12834,15,31,1.3,41,Chuva
MET2025-1205,SBRF,2025-07-12 12:00,26.1,1013.3,12834,15,29,1.3,34,Chuva
MET2025-1201,SBFL,2025-07-12 00:00,16.4,1013.8,5661,21,40,3.7,77,Chuva
MET2025-1202,SBFL,2025-07-12 03:00,15.4,1014.3,5661,21,40,3.7,83,Chuva
MET2025-1203,SBFL,2025-07-12 06:00,14.5,1014.8,5661,21,41,3.7,76,Chuva
MET2025-1204,SBFL,2025-07-12 09:00,15.4,1014.3,5661,21,37,3.7,72,Chuva
MET2025-1205,SBFL,2025-07-12 12:00,16.4,1013.8,5661,21,39,3.7,78,Chuva
MET2025-1201,SBSV,2025-07-12 00:00,22.8,1015.1,10977,19,36,0.7,24,Chuva
MET2025-1202,SBSV,2025-07-12 03:00,21.9,1015.5,10977,19,40,0.7,32,Chuva
MET2025-1203,SBSV,2025-07-12 06:00,21.0,1016.0,10977,19,39,0.7,29,Chuva
MET2025-1204,SBSV,2025-07-12 09:00,21.9,1015.5,10977,19,35,0.7,24,Chuva
MET2025-1205,SBSV,2025-07-12 12:00,22.8,1015.1,10977,19,32,0.7,18,Chuva
MET2025-1201,SBCG,2025-07-12 00:00,19.6,1012.5,9182,14,36,1.1,30,Chuva
MET2025-1202,SBCG,2025-07-12 03:00,18.6,1013.0,9182,14,35,1.1,23,Chuva
MET2025-1203,SBCG,2025-07-12 06:00,17.7,1013.4,9182,14,38,1.1,52,Chuva
MET2025-1204,SBCG,2025-07-12 09:00,18.6,1013.0,9182,14,39,1.1,31,Chuva
MET2025-1205,SBCG,2025-07-12 12:00,19.6,1012.5,9182,14,32,1.1,30,Chuva
MET2025-1301,SBGR,2025-07-13 00:00,17.1,1012.9,8506,25,49,2.7,41,Chuva
MET2025-1302,SBGR,2025-07-13 03:00,16.1,1013.4,8506,25,38,2.7,57,Chuva
MET2025-1303,SBGR,2025-07-13 06:00,15.2,1013.8,8506,25,36,2.7,62,Chuva
MET2025-1304,SBGR,2025-07-13 09:00,16.1,1013.4,8506,25,43,2.7,63,Chuva
MET2025-1305,SBGR,2025-07-13 12:00,17.1,1012.9,8506,25,45,2.7,48,Chuva
MET2025-1301,SBGL,2025-07-13 00:00,20.1,1010.7,8925,16,41,3.1,56,Chuva
MET2025-1302,SBGL,2025-07-13 03:00,19.2,1011.2,8925,16,40,3.1,58,Chuva
MET2025-1303,SBGL,2025-07-13 06:00,18.2,1011.7,8925,16,28,3.1,52,Chuva
MET2025-1304,SBGL,2025-07-13 09:00,19.2,1011.2,8925,16,28,3.1,67,Chuva
MET2025-1305,SBGL,2025-07-13 12:00,20.1,1010.7,8925,16,35,3.1,67,Chuva
MET2025-1301,SBBR,2025-07-13 00:00,22.6,1014.1,10391,13,31,1.8,56,Chuva
MET2025-1302,SBBR,2025-07-13 03:00,21.6,1014.6,10391,13,24,1.8,43,Chuva
MET2025-1303,SBBR,2025-07-13 06:00,20.7,1015.0,10391,13,29,1.8,45,Chuva
MET2025-1304,SBBR,2025-07-13 09:00,21.6,1014.6,10391,13,25,1.8,65,Chuva
MET2025-1305,SBBR,2025-07-13 12:00,22.6,1014.1,10391,13,31,1.8,52,Chuva
MET2025-1301,SBCF,2025-07-13 00:00,15.2,1011.4,8207,17,33,2.3,62,Chuva
MET2025-1302,SBCF,2025-07-13 03:00,14.3,1011.9,8207,17,31,2.3,45,Chuva
MET2025-1303,SBCF,2025-07-13 06:00,13.3,1012.3,8207,17,27,2.3,53,Chuva
MET2025-1304,SBCF,2025-07-13 09:00,14.3,1011.9,8207,17,28,2.3,54,Chuva
MET2025-1305,SBCF,2025-07-13 12:00,15.2,1011.4,8207,17,39,2.3,40,Chuva
MET2025-1301,SBPA,2025-07-13 00:00,12.8,1020.7,5179,25,50,4.9,95,Chuva
MET2025-1302,SBPA,2025-07-13 03:00,11.9,1021.2,5179,25,43,4.9,83,Chuva
MET2025-1303,SBPA,2025-07-13 06:00,10.9,1021.7,5179,25,35,4.9,88,Chuva
MET2025-1304,SBPA,2025-07-13 09:00,11.9,1021.2,5179,25,43,4.9,100,Chuva
MET2025-1305,SBPA,2025-07-13 12:00,12.8,1020.7,5179,25,43,4.9,96,Chuva
MET2025-1301,SBCT,2025-07-13 00:00,12.8,1018.2,5136,25,38,3.9,87,Chuva
MET2025-1302,SBCT,2025-07-13 03:00,11.9,1018.7,5136,25,38,3.9,59,Chuva
MET2025-1303,SBCT,2025-07-13 06:00,10.9,1019.2,5136,25,45,3.9,75,Chuva
MET2025-1304,SBCT,2025-07-13 09:00,11.9,1018.7,5136,25,48,3.9,69,Chuva
MET2025-1305,SBCT,2025-07-13 12:00,12.8,1018.2,5136,25,50,3.9,60,Chuva
MET2025-1301,SBRF,2025-07-13 00:00,25.4,1012.9,9538,17,28,1.2,31,Chuva
MET2025-1302,SBRF,2025-07-13 03:00,24.4,1013.3,9538,17,31,1.2,36,Chuva
MET2025-1303,SBRF,2025-07-13 06:00,23.4,1013.8,9538,17,39,1.2,31,Chuva
MET2025-1304,SBRF,2025-07-13 09:00,24.4,1013.3,9538,17,27,1.2,42,Chuva
MET2025-1305,SBRF,2025-07-13 12:00,25.4,1012.9,9538,17,30,1.2,39,Chuva
MET2025-1301,SBFL,2025-07-13 00:00,17.0,1018.4,5421,27,44,3.6,62,Chuva
MET2025-1302,SBFL,2025-07-13 03:00,16.0,1018.8,5421,27,47,3.6,54,Chuva
MET2025-1303,SBFL,2025-07-13 06:00,15.0,1019.3,5421,27,41,3.6,67,Chuva
MET2025-1304,SBFL,2025-07-13 09:00,16.0,1018.8,5421,27,40,3.6,69,Chuva
MET2025-1305,SBFL,2025-07-13 12:00,17.0,1018.4,5421,27,42,3.6,71,Chuva
MET2025-1301,SBSV,2025-07-13 00:00,21.8,1017.6,11218,20,30,1.3,39,Chuva
MET2025-1302,SBSV,2025-07-13 03:00,20.9,1018.0,11218,20,41,1.3,33,Chuva
MET2025-1303,SBSV,2025-07-13 06:00,19.9,1018.5,11218,20,32,1.3,29,Chuva
MET2025-1304,SBSV,2025-07-13 09:00,20.9,1018.0,11218,20,39,1.3,28,Chuva
MET2025-1305,SBSV,2025-07-13 12:00,21.8,1017.6,11218,20,38,1.3,50,Chuva
MET2025-1301,SBCG,2025-07-13 00:00,19.1,1019.2,10649,17,31,1.6,37,Chuva
MET2025-1302,SBCG,2025-07-13 03:00,18.1,1019.6,10649,17,36,1.6,27,Chuva
MET2025-1303,SBCG,2025-07-13 06:00,17.2,1020.1,10649,17,31,1.6,36,Chuva
MET2025-1304,SBCG,2025-07-13 09:00,18.1,1019.6,10649,17,35,1.6,44,Chuva
MET2025-1305,SBCG,2025-07-13 12:00,19.1,1019.2,10649,17,27,1.6,33,Chuva
MET2025-1401,SBGR,2025-07-14 00:00,16.0,1013.9,8049,14,32,1.6,44,Chuva
MET2025-1402,SBGR,2025-07-14 03:00,15.0,1014.4,8049,14,36,1.6,58,Chuva
MET2025-1403,SBGR,2025-07-14 06:00,14.0,1014.9,8049,14,32,1.6,56,Chuva
MET2025-1404,SBGR,2025-07-14 09:00,15.0,1014.4,8049,14,38,1.6,43,Chuva
MET2025-1405,SBGR,2025-07-14 12:00,16.0,1013.9,8049,14,28,1.6,50,Chuva
MET2025-1401,SBGL,2025-07-14 00:00,17.6,1014.7,9369,24,42,2.0,49,Chuva
MET2025-1402,SBGL,2025-07-14 03:00,16.6,1015.2,9369,24,48,2.0,68,Chuva
MET2025-1403,SBGL,2025-07-14 06:00,15.6,1015.7,9369,24,40,2.0,57,Chuva
MET2025-1404,SBGL,2025-07-14 09:00,16.6,1015.2,9369,24,43,2.0,70,Chuva
MET2025-1405,SBGL,2025-07-14 12:00,17.6,1014.7,9369,24,35,2.0,44,Chuva
MET2025-1401,SBBR,2025-07-14 00:00,18.7,1013.5,11993,10,27,0.3,14,Ceu aberto
MET2025-1402,SBBR,2025-07-14 03:00,17.7,1013.9,11993,10,33,0.3,39,Ceu aberto
MET2025-1403,SBBR,2025-07-14 06:00,16.8,1014.4,11993,10,33,0.3,19,Ceu aberto
MET2025-1404,SBBR,2025-07-14 09:00,17.7,1013.9,11993,10,24,0.3,8,Ceu aberto
MET2025-1405,SBBR,2025-07-14 12:00,18.7,1013.5,11993,10,32,0.3,12,Ceu aberto
MET2025-1401,SBCF,2025-07-14 00:00,18.5,1012.7,9207,21,34,2.5,33,Chuva
MET2025-1402,SBCF,2025-07-14 03:00,17.5,1013.2,9207,21,37,2.5,66,Chuva
MET2025-1403,SBCF,2025-07-14 06:00,16.5,1013.6,9207,21,35,2.5,56,Chuva
MET2025-1404,SBCF,2025-07-14 09:00,17.5,1013.2,9207,21,44,2.5,46,Chuva
MET2025-1405,SBCF,2025-07-14 12:00,18.5,1012.7,9207,21,37,2.5,48,Chuva
MET2025-1401,SBPA,2025-07-14 00:00,11.8,1013.7,6680,21,43,4.2,79,Chuva
MET2025-1402,SBPA,2025-07-14 03:00,10.8,1014.2,6680,21,38,4.2,78,Chuva
MET2025-1403,SBPA,2025-07-14 06:00,9.8,1014.7,6680,21,32,4.2,88,Chuva
MET2025-1404,SBPA,2025-07-14 09:00,10.8,1014.2,6680,21,41,4.2,100,Chuva
MET2025-1405,SBPA,2025-07-14 12:00,11.8,1013.7,6680,21,45,4.2,68,Chuva
MET2025-1401,SBCT,2025-07-14 00:00,12.9,1016.9,5338,24,41,3.7,68,Chuva
MET2025-1402,SBCT,2025-07-14 03:00,11.9,1017.4,5338,24,41,3.7,84,Chuva
MET2025-1403,SBCT,2025-07-14 06:00,10.9,1017.9,5338,24,37,3.7,59,Chuva
MET2025-1404,SBCT,2025-07-14 09:00,11.9,1017.4,5338,24,44,3.7,64,Chuva
MET2025-1405,SBCT,2025-07-14 12:00,12.9,1016.9,5338,24,48,3.7,68,Chuva
MET2025-1401,SBRF,2025-07-14 00:00,23.8,1021.5,11512,9,29,0.0,7,Ceu aberto
MET2025-1402,SBRF,2025-07-14 03:00,22.9,1022.0,11512,9,32,0.0,23,Ceu aberto
MET2025-1403,SBRF,2025-07-14 06:00,21.9,1022.5,11512,9,21,0.0,16,Ceu aberto
MET2025-1404,SBRF,2025-07-14 09:00,22.9,1022.0,11512,9,22,0.0,19,Ceu aberto
MET2025-1405,SBRF,2025-07-14 12:00,23.8,1021.5,11512,9,20,0.0,28,Ceu aberto
MET2025-1401,SBFL,2025-07-14 00:00,16.5,1014.3,7922,23,44,2.9,75,Chuva
MET2025-1402,SBFL,2025-07-14 03:00,15.5,1014.8,7922,23,36,2.9,56,Chuva
MET2025-1403,SBFL,2025-07-14 06:00,14.6,1015.3,7922,23,47,2.9,60,Chuva
MET2025-1404,SBFL,2025-07-14 09:00,15.5,1014.8,7922,23,37,2.9,39,Chuva
MET2025-1405,SBFL,2025-07-14 12:00,16.5,1014.3,7922,23,47,2.9,68,Chuva
MET2025-1401,SBSV,2025-07-14 00:00,25.2,1010.4,9507,21,45,1.6,37,Chuva
MET2025-1402,SBSV,2025-07-14 03:00,24.2,1010.9,9507,21,42,1.6,47,Chuva
MET2025-1403,SBSV,2025-07-14 06:00,23.3,1011.4,9507,21,37,1.6,41,Chuva
MET2025-1404,SBSV,2025-07-14 09:00,24.2,1010.9,9507,21,40,1.6,39,Chuva
MET2025-1405,SBSV,2025-07-14 12:00,25.2,1010.4,9507,21,43,1.6,48,Chuva
MET2025-1401,SBCG,2025-07-14 00:00,21.9,1013.2,10295,11,32,1.1,25,Chuva
MET2025-1402,SBCG,2025-07-14 03:00,20.9,1013.7,10295,11,31,1.1,46,Chuva
MET2025-1403,SBCG,2025-07-14 06:00,20.0,1014.2,10295,11,34,1.1,61,Chuva
MET2025-1404,SBCG,2025-07-14 09:00,20.9,1013.7,10295,11,25,1.1,25,Chuva
MET2025-1405,SBCG,2025-07-14 12:00,21.9,1013.2,10295,11,30,1.1,35,Chuva
MET2025-1501,SBGR,2025-07-15 00:00,16.8,1012.0,7749,16,32,2.2,47,Chuva
MET2025-1502,SBGR,2025-07-15 03:00,15.8,1012.5,7749,16,39,2.2,45,Chuva
MET2025-1503,SBGR,2025-07-15 06:00,14.8,1013.0,7749,16,38,2.2,55,Chuva
MET2025-1504,SBGR,2025-07-15 09:00,15.8,1012.5,7749,16,41,2.2,73,Chuva
MET2025-1505,SBGR,2025-07-15 12:00,16.8,1012.0,7749,16,29,2.2,56,Chuva
MET2025-1501,SBGL,2025-07-15 00:00,21.7,1012.6,8260,17,32,2.8,57,Chuva
MET2025-1502,SBGL,2025-07-15 03:00,20.7,1013.1,8260,17,41,2.8,59,Chuva
MET2025-1503,SBGL,2025-07-15 06:00,19.7,1013.6,8260,17,37,2.8,53,Chuva
MET2025-1504,SBGL,2025-07-15 09:00,20.7,1013.1,8260,17,30,2.8,51,Chuva
MET2025-1505,SBGL,2025-07-15 12:00,21.7,1012.6,8260,17,28,2.8,66,Chuva
MET2025-1501,SBBR,2025-07-15 00:00,24.1,1011.7,12258,6,27,0.9,32,Chuva
MET2025-1502,SBBR,2025-07-15 03:00,23.1,1012.2,12258,6,27,0.9,33,Chuva
MET2025-1503,SBBR,2025-07-15 06:00,22.1,1012.7,12258,6,23,0.9,26,Chuva
MET2025-1504,SBBR,2025-07-15 09:00,23.1,1012.2,12258,6,30,0.9,24,Chuva
MET2025-1505,SBBR,2025-07-15 12:00,24.1,1011.7,12258,6,22,0.9,23,Chuva
MET2025-1501,SBCF,2025-07-15 00:00,18.2,1012.3,9345,17,31,1.7,47,Chuva
MET2025-1502,SBCF,2025-07-15 03:00,17.2,1012.8,9345,17,35,1.7,28,Chuva
MET2025-1503,SBCF,2025-07-15 06:00,16.2,1013.3,9345,17,32,1.7,30,Chuva
MET2025-1504,SBCF,2025-07-15 09:00,17.2,1012.8,9345,17,34,1.7,38,Chuva
MET2025-1505,SBCF,2025-07-15 12:00,18.2,1012.3,9345,17,39,1.7,31,Chuva
MET2025-1501,SBPA,2025-07-15 00:00,13.2,1020.0,6853,25,44,4.0,69,Chuva
MET2025-1502,SBPA,2025-07-15 03:00,12.2,1020.5,6853,25,44,4.0,85,Chuva
MET2025-1503,SBPA,2025-07-15 06:00,11.2,1021.0,6853,25,47,4.0,59,Chuva
MET2025-1504,SBPA,2025-07-15 09:00,12.2,1020.5,6853,25,39,4.0,76,Chuva
MET2025-1505,SBPA,2025-07-15 12:00,13.2,1020.0,6853,25,38,4.0,93,Chuva
MET2025-1501,SBCT,2025-07-15 00:00,12.5,1016.8,4770,24,42,3.7,59,Chuva
MET2025-1502,SBCT,2025-07-15 03:00,11.5,1017.3,4770,24,40,3.7,61,Chuva
MET2025-1503,SBCT,2025-07-15 06:00,10.5,1017.8,4770,24,41,3.7,72,Chuva
MET2025-1504,SBCT,2025-07-15 09:00,11.5,1017.3,4770,24,48,3.7,75,Chuva
MET2025-1505,SBCT,2025-07-15 12:00,12.5,1016.8,4770,24,35,3.7,76,Chuva
MET2025-1501,SBRF,2025-07-15 00:00,26.1,1014.2,13319,17,41,0.2,3,Ceu aberto
MET2025-1502,SBRF,2025-07-15 03:00,25.1,1014.7,13319,17,37,0.2,29,Ceu aberto
MET2025-1503,SBRF,2025-07-15 06:00,24.1,1015.2,13319,17,31,0.2,16,Ceu aberto
MET2025-1504,SBRF,2025-07-15 09:00,25.1,1014.7,13319,17,27,0.2,18,Ceu aberto
MET2025-1505,SBRF,2025-07-15 12:00,26.1,1014.2,13319,17,40,0.2,8,Ceu aberto
MET2025-1501,SBFL,2025-07-15 00:00,15.8,1019.2,8511,15,32,2.9,49,Chuva
MET2025-1502,SBFL,2025-07-15 03:00,14.8,1019.7,8511,15,25,2.9,59,Chuva
MET2025-1503,SBFL,2025-07-15 06:00,13.8,1020.2,8511,15,35,2.9,52,Chuva
MET2025-1504,SBFL,2025-07-15 09:00,14.8,1019.7,8511,15,28,2.9,78,Chuva
MET2025-1505,SBFL,2025-07-15 12:00,15.8,1019.2,8511,15,38,2.9,42,Chuva
MET2025-1501,SBSV,2025-07-15 00:00,22.8,1012.4,12078,16,26,0.7,21,Chuva
MET2025-1502,SBSV,2025-07-15 03:00,21.8,1012.9,12078,16,26,0.7,12,Chuva
MET2025-1503,SBSV,2025-07-15 06:00,20.8,1013.4,12078,16,38,0.7,29,Chuva
MET2025-1504,SBSV,2025-07-15 09:00,21.8,1012.9,12078,16,35,0.7,8,Chuva
MET2025-1505,SBSV,2025-07-15 12:00,22.8,1012.4,12078,16,33,0.7,19,Chuva
MET2025-1501,SBCG,2025-07-15 00:00,22.9,1015.8,10084,19,39,2.3,45,Chuva
MET2025-1502,SBCG,2025-07-15 03:00,21.9,1016.3,10084,19,37,2.3,76,Chuva
MET2025-1503,SBCG,2025-07-15 06:00,20.9,1016.8,10084,19,37,2.3,51,Chuva
MET2025-1504,SBCG,2025-07-15 09:00,21.9,1016.3,10084,19,39,2.3,70,Chuva
MET2025-1505,SBCG,2025-07-15 12:00,22.9,1015.8,10084,19,39,2.3,62,Chuva
MET2025-1601,SBGR,2025-07-16 00:00,21.4,1014.0,6752,15,30,2.1,52,Chuva
MET2025-1602,SBGR,2025-07-16 03:00,20.3,1014.5,6752,15,31,2.1,43,Chuva
MET2025-1603,SBGR,2025-07-16 06:00,19.3,1015.0,6752,15,34,2.1,59,Chuva
MET2025-1604,SBGR,2025-07-16 09:00,20.3,1014.5,6752,15,35,2.1,61,Chuva
MET2025-1605,SBGR,2025-07-16 12:00,21.4,1014.0,6752,15,31,2.1,50,Chuva
MET2025-1601,SBGL,2025-07-16 00:00,21.3,1012.5,10298,15,39,0.7,39,Chuva
MET2025-1602,SBGL,2025-07-16 03:00,20.2,1013.0,10298,15,32,0.7,34,Chuva
MET2025-1603,SBGL,2025-07-16 06:00,19.2,1013.5,10298,15,38,0.7,28,Chuva
MET2025-1604,SBGL,2025-07-16 09:00,20.2,1013.0,10298,15,38,0.7,45,Chuva
MET2025-1605,SBGL,2025-07-16 12:00,21.3,1012.5,10298,15,28,0.7,30,Chuva
MET2025-1601,SBBR,2025-07-16 00:00,22.9,1011.7,12780,8,29,0.2,22,Ceu aberto
MET2025-1602,SBBR,2025-07-16 03:00,21.9,1012.2,12780,8,20,0.2,15,Ceu aberto
MET2025-1603,SBBR,2025-07-16 06:00,20.8,1012.7,12780,8,32,0.2,25,Ceu aberto
MET2025-1604,SBBR,2025-07-16 09:00,21.9,1012.2,12780,8,22,0.2,18,Ceu aberto
MET2025-1605,SBBR,2025-07-16 12:00,22.9,1011.7,12780,8,32,0.2,19,Ceu aberto
MET2025-1601,SBCF,2025-07-16 00:00,20.9,1014.7,5847,13,27,1.5,32,Chuva
MET2025-1602,SBCF,2025-07-16 03:00,19.9,1015.2,5847,13,38,1.5,38,Chuva
MET2025-1603,SBCF,2025-07-16 06:00,18.8,1015.7,5847,13,26,1.5,55,Chuva
MET2025-1604,SBCF,2025-07-16 09:00,19.9,1015.2,5847,13,35,1.5,40,Chuva
MET2025-1605,SBCF,2025-07-16 12:00,20.9,1014.7,5847,13,26,1.5,40,Chuva
MET2025-1601,SBPA,2025-07-16 00:00,16.4,1016.6,5122,25,38,4.1,79,Chuva
MET2025-1602,SBPA,2025-07-16 03:00,15.4,1017.1,5122,25,38,4.1,76,Chuva
MET2025-1603,SBPA,2025-07-16 06:00,14.4,1017.7,5122,25,40,4.1,76,Chuva
MET2025-1604,SBPA,2025-07-16 09:00,15.4,1017.1,5122,25,40,4.1,73,Chuva
MET2025-1605,SBPA,2025-07-16 12:00,16.4,1016.6,5122,25,49,4.1,88,Chuva
MET2025-1601,SBCT,2025-07-16 00:00,12.7,1017.2,5739,24,44,3.0,58,Chuva
MET2025-1602,SBCT,2025-07-16 03:00,11.7,1017.7,5739,24,36,3.0,76,Chuva
MET2025-1603,SBCT,2025-07-16 06:00,10.7,1018.2,5739,24,38,3.0,73,Chuva
MET2025-1604,SBCT,2025-07-16 09:00,11.7,1017.7,5739,24,36,3.0,55,Chuva
MET2025-1605,SBCT,2025-07-16 12:00,12.7,1017.2,5739,24,38,3.0,56,Chuva
MET2025-1601,SBRF,2025-07-16 00:00,27.0,1007.6,12826,14,25,0.2,9,Ceu aberto
MET2025-1602,SBRF,2025-07-16 03:00,26.0,1008.1,12826,14,32,0.2,22,Ceu aberto
MET2025-1603,SBRF,2025-07-16 06:00,25.0,1008.6,12826,14,26,0.2,37,Ceu aberto
MET2025-1604,SBRF,2025-07-16 09:00,26.0,1008.1,12826,14,33,0.2,16,Ceu aberto
MET2025-1605,SBRF,2025-07-16 12:00,27.0,1007.6,12826,14,33,0.2,29,Ceu aberto
MET2025-1601,SBFL,2025-07-16 00:00,17.2,1017.4,7697,21,40,2.6,65,Chuva
MET2025-1602,SBFL,2025-07-16 03:00,16.2,1017.9,7697,21,43,2.6,49,Chuva
MET2025-1603,SBFL,2025-07-16 06:00,15.1,1018.4,7697,21,35,2.6,49,Chuva
MET2025-1604,SBFL,2025-07-16 09:00,16.2,1017.9,7697,21,42,2.6,60,Chuva
MET2025-1605,SBFL,2025-07-16 12:00,17.2,1017.4,7697,21,42,2.6,55,Chuva
MET2025-1601,SBSV,2025-07-16 00:00,23.2,1010.9,11675,18,42,0.8,36,Chuva
MET2025-1602,SBSV,2025-07-16 03:00,22.2,1011.4,11675,18,40,0.8,31,Chuva
MET2025-1603,SBSV,2025-07-16 06:00,21.2,1011.9,11675,18,40,0.8,37,Chuva
MET2025-1604,SBSV,2025-07-16 09:00,22.2,1011.4,11675,18,30,0.8,16,Chuva
MET2025-1605,SBSV,2025-07-16 12:00,23.2,1010.9,11675,18,32,0.8,25,Chuva
MET2025-1601,SBCG,2025-07-16 00:00,21.8,1011.8,11261,10,28,0.7,21,Chuva
MET2025-1602,SBCG,2025-07-16 03:00,20.7,1012.3,11261,10,30,0.7,30,Chuva
MET2025-1603,SBCG,2025-07-16 06:00,19.7,1012.8,11261,10,24,0.7,29,Chuva
MET2025-1604,SBCG,2025-07-16 09:00,20.7,1012.3,11261,10,35,0.7,46,Chuva
MET2025-1605,SBCG,2025-07-16 12:00,21.8,1011.8,11261,10,24,0.7,14,Chuva
MET2025-1701,SBGR,2025-07-17 00:00,17.5,1015.2,9013,12,33,1.2,34,Chuva
MET2025-1702,SBGR,2025-07-17 03:00,16.5,1015.7,9013,12,37,1.2,54,Chuva
MET2025-1703,SBGR,2025-07-17 06:00,15.4,1016.2,9013,12,37,1.2,24,Chuva
MET2025-1704,SBGR,2025-07-17 09:00,16.5,1015.7,9013,12,35,1.2,54,Chuva
MET2025-1705,SBGR,2025-07-17 12:00,17.5,1015.2,9013,12,24,1.2,35,Chuva
MET2025-1701,SBGL,2025-07-17 00:00,18.1,1015.3,9358,13,30,1.7,38,Chuva
MET2025-1702,SBGL,2025-07-17 03:00,17.0,1015.8,9358,13,31,1.7,48,Chuva
