id_registro_meteo,aeroporto,data_hora,temperatura_c,pressao_hpa,visibilidade_m,vento_kmh,rajada_kmh,precipitacao_mm,cobertura_nuvens_pct,condicao_meteorologica
MET2024-1103,SBFL,2024-07-11 06:00,11.6,1019.0,5804,22,37,4.7,96,Chuva
MET2024-1104,SBFL,2024-07-11 09:00,12.5,1018.5,5804,22,34,4.7,100,Chuva
MET2024-1105,SBFL,2024-07-11 12:00,13.4,1018.1,5804,22,33,4.7,80,Chuva
MET2024-1101,SBSV,2024-07-11 00:00,22.5,1017.8,10311,15,26,0.6,36,Chuva
MET2024-1102,SBSV,2024-07-11 03:00,21.6,1018.3,10311,15,36,0.6,9,Chuva
MET2024-1103,SBSV,2024-07-11 06:00,20.6,1018.8,10311,15,31,0.6,42,Chuva
MET2024-1104,SBSV,2024-07-11 09:00,21.6,1018.3,10311,15,29,0.6,32,Chuva
MET2024-1105,SBSV,2024-07-11 12:00,22.5,1017.8,10311,15,32,0.6,16,Chuva
MET2024-1101,SBCG,2024-07-11 00:00,17.0,1013.9,10848,18,31,0.7,35,Chuva
MET2024-1102,SBCG,2024-07-11 03:00,16.1,1014.4,10848,18,29,0.7,22,Chuva
MET2024-1103,SBCG,2024-07-11 06:00,15.2,1014.8,10848,18,38,0.7,37,Chuva
MET2024-1104,SBCG,2024-07-11 09:00,16.1,1014.4,10848,18,34,0.7,22,Chuva
MET2024-1105,SBCG,2024-07-11 12:00,17.0,1013.9,10848,18,33,0.7,6,Chuva
MET2024-1201,SBGR,2024-07-12 00:00,16.5,1013.8,9256,20,33,2.5,39,Chuva
MET2024-1202,SBGR,2024-07-12 03:00,15.6,1014.3,9256,20,33,2.5,50,Chuva
MET2024-1203,SBGR,2024-07-12 06:00,14.6,1014.8,9256,20,34,2.5,50,Chuva
MET2024-1204,SBGR,2024-07-12 09:00,15.6,1014.3,9256,20,32,2.5,50,Chuva
MET2024-1205,SBGR,2024-07-12 12:00,16.5,1013.8,9256,20,32,2.5,59,Chuva
MET2024-1201,SBGL,2024-07-12 00:00,16.8,1019.3,9265,24,36,2.8,48,Chuva
MET2024-1202,SBGL,2024-07-12 03:00,15.9,1019.7,9265,24,42,2.8,45,Chuva
MET2024-1203,SBGL,2024-07-12 06:00,14.9,1020.2,9265,24,43,2.8,57,Chuva
MET2024-1204,SBGL,2024-07-12 09:00,15.9,1019.7,9265,24,47,2.8,47,Chuva
MET2024-1205,SBGL,2024-07-12 12:00,16.8,1019.3,9265,24,38,2.8,56,Chuva
MET2024-1201,SBBR,2024-07-12 00:00,17.3,1013.3,11772,12,34,0.0,4,Ceu aberto
MET2024-1202,SBBR,2024-07-12 03:00,16.4,1013.7,11772,12,31,0.0,4,Ceu aberto
MET2024-1203,SBBR,2024-07-12 06:00,15.5,1014.2,11772,12,34,0.0,30,Ceu aberto
MET2024-1204,SBBR,2024-07-12 09:00,16.4,1013.7,11772,12,22,0.0,20,Ceu aberto
MET2024-1205,SBBR,2024-07-12 12:00,17.3,1013.3,11772,12,28,0.0,30,Ceu aberto
MET2024-1201,SBCF,2024-07-12 00:00,21.1,1011.9,6992,12,30,1.9,37,Chuva
MET2024-1202,SBCF,2024-07-12 03:00,20.1,1012.3,6992,12,28,1.9,40,Chuva
MET2024-1203,SBCF,2024-07-12 06:00,19.2,1012.8,6992,12,37,1.9,66,Chuva
MET2024-1204,SBCF,2024-07-12 09:00,20.1,1012.3,6992,12,31,1.9,47,Chuva
MET2024-1205,SBCF,2024-07-12 12:00,21.1,1011.9,6992,12,28,1.9,49,Chuva
MET2024-1201,SBPA,2024-07-12 00:00,14.4,1011.2,4000,25,37,5.3,100,Chuva intensa
MET2024-1202,SBPA,2024-07-12 03:00,13.5,1011.7,4000,25,37,5.3,100,Chuva intensa
MET2024-1203,SBPA,2024-07-12 06:00,12.5,1012.1,4000,25,41,5.3,99,Chuva intensa
MET2024-1204,SBPA,2024-07-12 09:00,13.5,1011.7,4000,25,40,5.3,100,Chuva intensa
MET2024-1205,SBPA,2024-07-12 12:00,14.4,1011.2,4000,25,47,5.3,100,Chuva intensa
MET2024-1201,SBCT,2024-07-12 00:00,12.6,1013.5,4453,28,39,4.4,78,Chuva
MET2024-1202,SBCT,2024-07-12 03:00,11.7,1014.0,4453,28,43,4.4,100,Chuva
MET2024-1203,SBCT,2024-07-12 06:00,10.8,1014.4,4453,28,49,4.4,88,Chuva
MET2024-1204,SBCT,2024-07-12 09:00,11.7,1014.0,4453,28,43,4.4,98,Chuva
MET2024-1205,SBCT,2024-07-12 12:00,12.6,1013.5,4453,28,46,4.4,100,Chuva
MET2024-1201,SBRF,2024-07-12 00:00,22.5,1016.0,11485,12,34,0.6,37,Chuva
MET2024-1202,SBRF,2024-07-12 03:00,21.6,1016.5,11485,12,27,0.6,12,Chuva
MET2024-1203,SBRF,2024-07-12 06:00,20.6,1017.0,11485,12,25,0.6,14,Chuva
MET2024-1204,SBRF,2024-07-12 09:00,21.6,1016.5,11485,12,23,0.6,31,Chuva
MET2024-1205,SBRF,2024-07-12 12:00,22.5,1016.0,11485,12,25,0.6,29,Chuva
MET2024-1201,SBFL,2024-07-12 00:00,16.1,1014.3,6093,25,42,4.6,78,Chuva
MET2024-1202,SBFL,2024-07-12 03:00,15.2,1014.8,6093,25,44,4.6,75,Chuva
MET2024-1203,SBFL,2024-07-12 06:00,14.3,1015.3,6093,25,43,4.6,86,Chuva
MET2024-1204,SBFL,2024-07-12 09:00,15.2,1014.8,6093,25,43,4.6,94,Chuva
MET2024-1205,SBFL,2024-07-12 12:00,16.1,1014.3,6093,25,45,4.6,96,Chuva
MET2024-1201,SBSV,2024-07-12 00:00,23.1,1011.7,10852,17,30,1.4,19,Chuva
MET2024-1202,SBSV,2024-07-12 03:00,22.2,1012.1,10852,17,39,1.4,57,Chuva
MET2024-1203,SBSV,2024-07-12 06:00,21.3,1012.6,10852,17,41,1.4,47,Chuva
MET2024-1204,SBSV,2024-07-12 09:00,22.2,1012.1,10852,17,38,1.4,31,Chuva
MET2024-1205,SBSV,2024-07-12 12:00,23.1,1011.7,10852,17,27,1.4,57,Chuva
MET2024-1201,SBCG,2024-07-12 00:00,19.9,1010.4,9330,21,32,1.7,62,Chuva
MET2024-1202,SBCG,2024-07-12 03:00,19.0,1010.9,9330,21,34,1.7,50,Chuva
MET2024-1203,SBCG,2024-07-12 06:00,18.1,1011.4,9330,21,45,1.7,52,Chuva
MET2024-1204,SBCG,2024-07-12 09:00,19.0,1010.9,9330,21,33,1.7,54,Chuva
MET2024-1205,SBCG,2024-07-12 12:00,19.9,1010.4,9330,21,34,1.7,32,Chuva
MET2024-1301,SBGR,2024-07-13 00:00,18.6,1015.2,8977,13,28,2.7,49,Chuva
MET2024-1302,SBGR,2024-07-13 03:00,17.6,1015.7,8977,13,26,2.7,51,Chuva
MET2024-1303,SBGR,2024-07-13 06:00,16.7,1016.2,8977,13,37,2.7,55,Chuva
MET2024-1304,SBGR,2024-07-13 09:00,17.6,1015.7,8977,13,29,2.7,57,Chuva
MET2024-1305,SBGR,2024-07-13 12:00,18.6,1015.2,8977,13,28,2.7,44,Chuva
MET2024-1301,SBGL,2024-07-13 00:00,20.9,1013.0,7977,19,39,2.3,74,Chuva
MET2024-1302,SBGL,2024-07-13 03:00,19.9,1013.5,7977,19,42,2.3,63,Chuva
MET2024-1303,SBGL,2024-07-13 06:00,18.9,1014.0,7977,19,40,2.3,53,Chuva
MET2024-1304,SBGL,2024-07-13 09:00,19.9,1013.5,7977,19,36,2.3,38,Chuva
MET2024-1305,SBGL,2024-07-13 12:00,20.9,1013.0,7977,19,44,2.3,64,Chuva
MET2024-1301,SBBR,2024-07-13 00:00,20.7,1013.0,13071,5,22,0.0,14,Ceu aberto
MET2024-1302,SBBR,2024-07-13 03:00,19.7,1013.5,13071,5,19,0.0,25,Ceu aberto
MET2024-1303,SBBR,2024-07-13 06:00,18.7,1014.0,13071,5,23,0.0,11,Ceu aberto
MET2024-1304,SBBR,2024-07-13 09:00,19.7,1013.5,13071,5,18,0.0,28,Ceu aberto
MET2024-1305,SBBR,2024-07-13 12:00,20.7,1013.0,13071,5,16,0.0,3,Ceu aberto
MET2024-1301,SBCF,2024-07-13 00:00,19.1,1015.1,9948,17,36,1.7,66,Chuva
MET2024-1302,SBCF,2024-07-13 03:00,18.2,1015.6,9948,17,27,1.7,58,Chuva
MET2024-1303,SBCF,2024-07-13 06:00,17.2,1016.1,9948,17,34,1.7,51,Chuva
MET2024-1304,SBCF,2024-07-13 09:00,18.2,1015.6,9948,17,32,1.7,54,Chuva
MET2024-1305,SBCF,2024-07-13 12:00,19.1,1015.1,9948,17,37,1.7,32,Chuva
MET2024-1301,SBPA,2024-07-13 00:00,12.9,1020.1,5831,31,49,4.4,96,Chuva
MET2024-1302,SBPA,2024-07-13 03:00,11.9,1020.6,5831,31,49,4.4,86,Chuva
MET2024-1303,SBPA,2024-07-13 06:00,11.0,1021.1,5831,31,50,4.4,93,Chuva
MET2024-1304,SBPA,2024-07-13 09:00,11.9,1020.6,5831,31,48,4.4,87,Chuva
MET2024-1305,SBPA,2024-07-13 12:00,12.9,1020.1,5831,31,52,4.4,83,Chuva
MET2024-1301,SBCT,2024-07-13 00:00,10.8,1013.8,4911,26,46,4.1,82,Chuva
MET2024-1302,SBCT,2024-07-13 03:00,9.8,1014.3,4911,26,42,4.1,70,Chuva
MET2024-1303,SBCT,2024-07-13 06:00,8.9,1014.8,4911,26,40,4.1,93,Chuva
MET2024-1304,SBCT,2024-07-13 09:00,9.8,1014.3,4911,26,51,4.1,88,Chuva
MET2024-1305,SBCT,2024-07-13 12:00,10.8,1013.8,4911,26,42,4.1,93,Chuva
MET2024-1301,SBRF,2024-07-13 00:00,27.3,1012.3,12961,17,30,0.3,21,Ceu aberto
MET2024-1302,SBRF,2024-07-13 03:00,26.3,1012.8,12961,17,33,0.3,27,Ceu aberto
MET2024-1303,SBRF,2024-07-13 06:00,25.4,1013.3,12961,17,35,0.3,24,Ceu aberto
MET2024-1304,SBRF,2024-07-13 09:00,26.3,1012.8,12961,17,41,0.3,23,Ceu aberto
MET2024-1305,SBRF,2024-07-13 12:00,27.3,1012.3,12961,17,41,0.3,16,Ceu aberto
MET2024-1301,SBFL,2024-07-13 00:00,17.8,1022.7,7172,24,35,3.8,65,Chuva
MET2024-1302,SBFL,2024-07-13 03:00,16.9,1023.2,7172,24,43,3.8,81,Chuva
MET2024-1303,SBFL,2024-07-13 06:00,15.9,1023.7,7172,24,38,3.8,69,Chuva
MET2024-1304,SBFL,2024-07-13 09:00,16.9,1023.2,7172,24,41,3.8,65,Chuva
MET2024-1305,SBFL,2024-07-13 12:00,17.8,1022.7,7172,24,45,3.8,80,Chuva
MET2024-1301,SBSV,2024-07-13 00:00,24.6,1008.9,10768,14,27,0.9,23,Chuva
MET2024-1302,SBSV,2024-07-13 03:00,23.7,1009.4,10768,14,35,0.9,38,Chuva
MET2024-1303,SBSV,2024-07-13 06:00,22.7,1009.9,10768,14,37,0.9,29,Chuva
MET2024-1304,SBSV,2024-07-13 09:00,23.7,1009.4,10768,14,27,0.9,25,Chuva
MET2024-1305,SBSV,2024-07-13 12:00,24.6,1008.9,10768,14,30,0.9,35,Chuva
MET2024-1301,SBCG,2024-07-13 00:00,21.6,1016.5,9194,17,38,1.1,33,Chuva
MET2024-1302,SBCG,2024-07-13 03:00,20.6,1017.0,9194,17,35,1.1,26,Chuva
MET2024-1303,SBCG,2024-07-13 06:00,19.7,1017.5,9194,17,32,1.1,44,Chuva
MET2024-1304,SBCG,2024-07-13 09:00,20.6,1017.0,9194,17,32,1.1,36,Chuva
MET2024-1305,SBCG,2024-07-13 12:00,21.6,1016.5,9194,17,35,1.1,36,Chuva
MET2024-1401,SBGR,2024-07-14 00:00,16.9,1015.4,7907,19,29,2.6,56,Chuva
MET2024-1402,SBGR,2024-07-14 03:00,15.9,1015.9,7907,19,37,2.6,44,Chuva
MET2024-1403,SBGR,2024-07-14 06:00,15.0,1016.4,7907,19,35,2.6,61,Chuva
MET2024-1404,SBGR,2024-07-14 09:00,15.9,1015.9,7907,19,39,2.6,51,Chuva
MET2024-1405,SBGR,2024-07-14 12:00,16.9,1015.4,7907,19,29,2.6,50,Chuva
MET2024-1401,SBGL,2024-07-14 00:00,18.5,1013.7,9836,16,26,1.8,54,Chuva
MET2024-1402,SBGL,2024-07-14 03:00,17.5,1014.2,9836,16,29,1.8,32,Chuva
MET2024-1403,SBGL,2024-07-14 06:00,16.6,1014.7,9836,16,33,1.8,43,Chuva
MET2024-1404,SBGL,2024-07-14 09:00,17.5,1014.2,9836,16,29,1.8,28,Chuva
MET2024-1405,SBGL,2024-07-14 12:00,18.5,1013.7,9836,16,31,1.8,56,Chuva
MET2024-1401,SBBR,2024-07-14 00:00,23.9,1009.2,12740,10,28,0.5,31,Ceu aberto
MET2024-1402,SBBR,2024-07-14 03:00,22.9,1009.7,12740,10,21,0.5,23,Ceu aberto
MET2024-1403,SBBR,2024-07-14 06:00,22.0,1010.2,12740,10,23,0.5,14,Ceu aberto
MET2024-1404,SBBR,2024-07-14 09:00,22.9,1009.7,12740,10,33,0.5,25,Ceu aberto
MET2024-1405,SBBR,2024-07-14 12:00,23.9,1009.2,12740,10,29,0.5,15,Ceu aberto
MET2024-1401,SBCF,2024-07-14 00:00,17.2,1018.5,9606,16,33,1.4,39,Chuva
MET2024-1402,SBCF,2024-07-14 03:00,16.2,1019.0,9606,16,39,1.4,51,Chuva
MET2024-1403,SBCF,2024-07-14 06:00,15.3,1019.5,9606,16,34,1.4,44,Chuva
MET2024-1404,SBCF,2024-07-14 09:00,16.2,1019.0,9606,16,28,1.4,50,Chuva
MET2024-1405,SBCF,2024-07-14 12:00,17.2,1018.5,9606,16,31,1.4,47,Chuva
MET2024-1401,SBPA,2024-07-14 00:00,9.6,1018.7,4469,24,35,3.9,74,Chuva
MET2024-1402,SBPA,2024-07-14 03:00,8.7,1019.2,4469,24,37,3.9,72,Chuva
MET2024-1403,SBPA,2024-07-14 06:00,7.7,1019.7,4469,24,39,3.9,67,Chuva
MET2024-1404,SBPA,2024-07-14 09:00,8.7,1019.2,4469,24,34,3.9,100,Chuva
MET2024-1405,SBPA,2024-07-14 12:00,9.6,1018.7,4469,24,44,3.9,96,Chuva
MET2024-1401,SBCT,2024-07-14 00:00,15.1,1011.3,8102,17,33,3.2,73,Chuva
MET2024-1402,SBCT,2024-07-14 03:00,14.1,1011.8,8102,17,32,3.2,57,Chuva
MET2024-1403,SBCT,2024-07-14 06:00,13.1,1012.3,8102,17,35,3.2,64,Chuva
MET2024-1404,SBCT,2024-07-14 09:00,14.1,1011.8,8102,17,39,3.2,63,Chuva
MET2024-1405,SBCT,2024-07-14 12:00,15.1,1011.3,8102,17,40,3.2,39,Chuva
MET2024-1401,SBRF,2024-07-14 00:00,25.3,1018.0,12520,15,29,0.0,23,Ceu aberto
MET2024-1402,SBRF,2024-07-14 03:00,24.4,1018.5,12520,15,37,0.0,22,Ceu aberto
MET2024-1403,SBRF,2024-07-14 06:00,23.4,1018.9,12520,15,30,0.0,16,Ceu aberto
MET2024-1404,SBRF,2024-07-14 09:00,24.4,1018.5,12520,15,32,0.0,17,Ceu aberto
MET2024-1405,SBRF,2024-07-14 12:00,25.3,1018.0,12520,15,33,0.0,29,Ceu aberto
MET2024-1401,SBFL,2024-07-14 00:00,16.9,1012.2,9032,18,29,2.8,67,Chuva
MET2024-1402,SBFL,2024-07-14 03:00,15.9,1012.7,9032,18,42,2.8,68,Chuva
MET2024-1403,SBFL,2024-07-14 06:00,14.9,1013.2,9032,18,41,2.8,57,Chuva
MET2024-1404,SBFL,2024-07-14 09:00,15.9,1012.7,9032,18,39,2.8,65,Chuva
MET2024-1405,SBFL,2024-07-14 12:00,16.9,1012.2,9032,18,39,2.8,57,Chuva
MET2024-1401,SBSV,2024-07-14 00:00,21.0,1017.5,8639,18,33,2.2,56,Chuva
MET2024-1402,SBSV,2024-07-14 03:00,20.0,1018.0,8639,18,35,2.2,67,Chuva
MET2024-1403,SBSV,2024-07-14 06:00,19.0,1018.5,8639,18,41,2.2,40,Chuva
MET2024-1404,SBSV,2024-07-14 09:00,20.0,1018.0,8639,18,30,2.2,43,Chuva
MET2024-1405,SBSV,2024-07-14 12:00,21.0,1017.5,8639,18,37,2.2,50,Chuva
MET2024-1401,SBCG,2024-07-14 00:00,21.0,1013.4,9733,15,38,2.4,59,Chuva
MET2024-1402,SBCG,2024-07-14 03:00,20.0,1013.9,9733,15,28,2.4,48,Chuva
MET2024-1403,SBCG,2024-07-14 06:00,19.0,1014.4,9733,15,32,2.4,52,Chuva
MET2024-1404,SBCG,2024-07-14 09:00,20.0,1013.9,9733,15,34,2.4,55,Chuva
MET2024-1405,SBCG,2024-07-14 12:00,21.0,1013.4,9733,15,39,2.4,51,Chuva
MET2024-1501,SBGR,2024-07-15 00:00,16.2,1016.1,8064,17,30,2.6,68,Chuva
MET2024-1502,SBGR,2024-07-15 03:00,15.2,1016.6,8064,17,30,2.6,48,Chuva
MET2024-1503,SBGR,2024-07-15 06:00,14.2,1017.1,8064,17,34,2.6,65,Chuva
MET2024-1504,SBGR,2024-07-15 09:00,15.2,1016.6,8064,17,39,2.6,56,Chuva
MET2024-1505,SBGR,2024-07-15 12:00,16.2,1016.1,8064,17,39,2.6,73,Chuva
MET2024-1501,SBGL,2024-07-15 00:00,20.7,1016.6,9022,14,28,1.5,39,Chuva
MET2024-1502,SBGL,2024-07-15 03:00,19.7,1017.1,9022,14,27,1.5,51,Chuva
MET2024-1503,SBGL,2024-07-15 06:00,18.7,1017.6,9022,14,25,1.5,41,Chuva
MET2024-1504,SBGL,2024-07-15 09:00,19.7,1017.1,9022,14,35,1.5,36,Chuva
MET2024-1505,SBGL,2024-07-15 12:00,20.7,1016.6,9022,14,38,1.5,45,Chuva
MET2024-1501,SBBR,2024-07-15 00:00,19.1,1016.4,10796,13,36,0.5,27,Ceu aberto
MET2024-1502,SBBR,2024-07-15 03:00,18.1,1016.9,10796,13,30,0.5,14,Ceu aberto
MET2024-1503,SBBR,2024-07-15 06:00,17.1,1017.4,10796,13,33,0.5,33,Ceu aberto
MET2024-1504,SBBR,2024-07-15 09:00,18.1,1016.9,10796,13,35,0.5,50,Ceu aberto
MET2024-1505,SBBR,2024-07-15 12:00,19.1,1016.4,10796,13,30,0.5,22,Ceu aberto
MET2024-1501,SBCF,2024-07-15 00:00,19.0,1015.9,10212,14,30,0.9,28,Chuva
MET2024-1502,SBCF,2024-07-15 03:00,18.0,1016.4,10212,14,36,0.9,34,Chuva
MET2024-1503,SBCF,2024-07-15 06:00,17.0,1016.9,10212,14,36,0.9,17,Chuva
MET2024-1504,SBCF,2024-07-15 09:00,18.0,1016.4,10212,14,29,0.9,20,Chuva
MET2024-1505,SBCF,2024-07-15 12:00,19.0,1015.9,10212,14,25,0.9,40,Chuva
MET2024-1501,SBPA,2024-07-15 00:00,13.8,1017.3,6693,24,48,3.7,75,Chuva
MET2024-1502,SBPA,2024-07-15 03:00,12.8,1017.8,6693,24,38,3.7,66,Chuva
MET2024-1503,SBPA,2024-07-15 06:00,11.8,1018.3,6693,24,44,3.7,75,Chuva
MET2024-1504,SBPA,2024-07-15 09:00,12.8,1017.8,6693,24,34,3.7,74,Chuva
MET2024-1505,SBPA,2024-07-15 12:00,13.8,1017.3,6693,24,48,3.7,74,Chuva
MET2024-1501,SBCT,2024-07-15 00:00,14.5,1017.1,4370,20,38,3.1,50,Chuva
MET2024-1502,SBCT,2024-07-15 03:00,13.5,1017.6,4370,20,39,3.1,66,Chuva
MET2024-1503,SBCT,2024-07-15 06:00,12.5,1018.1,4370,20,35,3.1,62,Chuva
MET2024-1504,SBCT,2024-07-15 09:00,13.5,1017.6,4370,20,36,3.1,49,Chuva
MET2024-1505,SBCT,2024-07-15 12:00,14.5,1017.1,4370,20,36,3.1,85,Chuva
MET2024-1501,SBRF,2024-07-15 00:00,27.3,1014.7,10679,20,35,1.0,53,Chuva
MET2024-1502,SBRF,2024-07-15 03:00,26.3,1015.2,10679,20,37,1.0,26,Chuva
MET2024-1503,SBRF,2024-07-15 06:00,25.3,1015.7,10679,20,33,1.0,30,Chuva
MET2024-1504,SBRF,2024-07-15 09:00,26.3,1015.2,10679,20,31,1.0,46,Chuva
MET2024-1505,SBRF,2024-07-15 12:00,27.3,1014.7,10679,20,44,1.0,47,Chuva
MET2024-1501,SBFL,2024-07-15 00:00,19.1,1010.3,7278,22,41,2.8,48,Chuva
MET2024-1502,SBFL,2024-07-15 03:00,18.1,1010.8,7278,22,45,2.8,49,Chuva
MET2024-1503,SBFL,2024-07-15 06:00,17.1,1011.3,7278,22,40,2.8,66,Chuva
MET2024-1504,SBFL,2024-07-15 09:00,18.1,1010.8,7278,22,44,2.8,62,Chuva
MET2024-1505,SBFL,2024-07-15 12:00,19.1,1010.3,7278,22,37,2.8,77,Chuva
MET2024-1501,SBSV,2024-07-15 00:00,21.6,1012.2,9378,19,33,0.9,20,Chuva
MET2024-1502,SBSV,2024-07-15 03:00,20.6,1012.7,9378,19,38,0.9,36,Chuva
MET2024-1503,SBSV,2024-07-15 06:00,19.6,1013.2,9378,19,33,0.9,25,Chuva
MET2024-1504,SBSV,2024-07-15 09:00,20.6,1012.7,9378,19,29,0.9,29,Chuva
MET2024-1505,SBSV,2024-07-15 12:00,21.6,1012.2,9378,19,40,0.9,38,Chuva
MET2024-1501,SBCG,2024-07-15 00:00,21.5,1013.0,12034,12,36,1.2,31,Chuva
MET2024-1502,SBCG,2024-07-15 03:00,20.5,1013.5,12034,12,30,1.2,31,Chuva
MET2024-1503,SBCG,2024-07-15 06:00,19.5,1014.0,12034,12,32,1.2,34,Chuva
MET2024-1504,SBCG,2024-07-15 09:00,20.5,1013.5,12034,12,31,1.2,42,Chuva
MET2024-1505,SBCG,2024-07-15 12:00,21.5,1013.0,12034,12,22,1.2,36,Chuva
MET2024-1601,SBGR,2024-07-16 00:00,19.1,1013.8,6822,14,26,2.6,59,Chuva
MET2024-1602,SBGR,2024-07-16 03:00,18.1,1014.3,6822,14,38,2.6,52,Chuva
MET2024-1603,SBGR,2024-07-16 06:00,17.1,1014.8,6822,14,35,2.6,63,Chuva
MET2024-1604,SBGR,2024-07-16 09:00,18.1,1014.3,6822,14,30,2.6,71,Chuva
MET2024-1605,SBGR,2024-07-16 12:00,19.1,1013.8,6822,14,39,2.6,53,Chuva
MET2024-1601,SBGL,2024-07-16 00:00,20.1,1010.9,7502,15,36,1.5,40,Chuva
MET2024-1602,SBGL,2024-07-16 03:00,19.1,1011.4,7502,15,32,1.5,47,Chuva
MET2024-1603,SBGL,2024-07-16 06:00,18.0,1011.9,7502,15,37,1.5,36,Chuva
MET2024-1604,SBGL,2024-07-16 09:00,19.1,1011.4,7502,15,33,1.5,51,Chuva
MET2024-1605,SBGL,2024-07-16 12:00,20.1,1010.9,7502,15,30,1.5,27,Chuva
MET2024-1601,SBBR,2024-07-16 00:00,23.6,1008.5,11233,8,31,0.0,23,Ceu aberto
MET2024-1602,SBBR,2024-07-16 03:00,22.6,1009.0,11233,8,24,0.0,9,Ceu aberto
MET2024-1603,SBBR,2024-07-16 06:00,21.6,1009.5,11233,8,24,0.0,13,Ceu aberto
MET2024-1604,SBBR,2024-07-16 09:00,22.6,1009.0,11233,8,23,0.0,8,Ceu aberto
MET2024-1605,SBBR,2024-07-16 12:00,23.6,1008.5,11233,8,27,0.0,29,Ceu aberto
MET2024-1601,SBCF,2024-07-16 00:00,20.4,1011.9,11098,9,20,1.1,33,Chuva
MET2024-1602,SBCF,2024-07-16 03:00,19.3,1012.4,11098,9,24,1.1,33,Chuva
MET2024-1603,SBCF,2024-07-16 06:00,18.3,1012.9,11098,9,31,1.1,33,Chuva
MET2024-1604,SBCF,2024-07-16 09:00,19.3,1012.4,11098,9,20,1.1,16,Chuva
MET2024-1605,SBCF,2024-07-16 12:00,20.4,1011.9,11098,9,27,1.1,47,Chuva
MET2024-1601,SBPA,2024-07-16 00:00,11.5,1020.1,7476,21,33,3.2,70,Chuva
MET2024-1602,SBPA,2024-07-16 03:00,10.5,1020.6,7476,21,45,3.2,74,Chuva
MET2024-1603,SBPA,2024-07-16 06:00,9.5,1021.1,7476,21,37,3.2,47,Chuva
MET2024-1604,SBPA,2024-07-16 09:00,10.5,1020.6,7476,21,33,3.2,75,Chuva
MET2024-1605,SBPA,2024-07-16 12:00,11.5,1020.1,7476,21,34,3.2,92,Chuva
MET2024-1601,SBCT,2024-07-16 00:00,15.4,1014.1,4640,25,46,3.8,80,Chuva
MET2024-1602,SBCT,2024-07-16 03:00,14.4,1014.6,4640,25,44,3.8,81,Chuva
MET2024-1603,SBCT,2024-07-16 06:00,13.3,1015.1,4640,25,45,3.8,68,Chuva
MET2024-1604,SBCT,2024-07-16 09:00,14.4,1014.6,4640,25,35,3.8,58,Chuva
MET2024-1605,SBCT,2024-07-16 12:00,15.4,1014.1,4640,25,45,3.8,67,Chuva
MET2024-1601,SBRF,2024-07-16 00:00,27.2,1007.3,12330,17,28,0.9,38,Chuva
MET2024-1602,SBRF,2024-07-16 03:00,26.2,1007.8,12330,17,29,0.9,21,Chuva
MET2024-1603,SBRF,2024-07-16 06:00,25.1,1008.3,12330,17,36,0.9,48,Chuva
MET2024-1604,SBRF,2024-07-16 09:00,26.2,1007.8,12330,17,37,0.9,26,Chuva
MET2024-1605,SBRF,2024-07-16 12:00,27.2,1007.3,12330,17,28,0.9,30,Chuva
MET2024-1601,SBFL,2024-07-16 00:00,17.2,1023.0,8184,24,34,1.7,31,Chuva
MET2024-1602,SBFL,2024-07-16 03:00,16.2,1023.5,8184,24,39,1.7,54,Chuva
MET2024-1603,SBFL,2024-07-16 06:00,15.2,1024.0,8184,24,47,1.7,28,Chuva
MET2024-1604,SBFL,2024-07-16 09:00,16.2,1023.5,8184,24,41,1.7,50,Chuva
MET2024-1605,SBFL,2024-07-16 12:00,17.2,1023.0,8184,24,44,1.7,46,Chuva
MET2024-1601,SBSV,2024-07-16 00:00,25.4,1013.7,12207,19,40,0.4,34,Ceu aberto
MET2024-1602,SBSV,2024-07-16 03:00,24.3,1014.2,12207,19,32,0.4,21,Ceu aberto
MET2024-1603,SBSV,2024-07-16 06:00,23.3,1014.7,12207,19,35,0.4,16,Ceu aberto
MET2024-1604,SBSV,2024-07-16 09:00,24.3,1014.2,12207,19,37,0.4,8,Ceu aberto
MET2024-1605,SBSV,2024-07-16 12:00,25.4,1013.7,12207,19,30,0.4,24,Ceu aberto
MET2024-1601,SBCG,2024-07-16 00:00,19.1,1018.7,11081,14,32,1.4,45,Chuva
MET2024-1602,SBCG,2024-07-16 03:00,18.1,1019.2,11081,14,26,1.4,31,Chuva
MET2024-1603,SBCG,2024-07-16 06:00,17.1,1019.7,11081,14,31,1.4,48,Chuva
MET2024-1604,SBCG,2024-07-16 09:00,18.1,1019.2,11081,14,25,1.4,40,Chuva
MET2024-1605,SBCG,2024-07-16 12:00,19.1,1018.7,11081,14,38,1.4,42,Chuva
MET2024-1701,SBGR,2024-07-17 00:00,18.5,1018.1,9445,19,41,1.5,56,Chuva
MET2024-1702,SBGR,2024-07-17 03:00,17.5,1018.6,9445,19,36,1.5,43,Chuva
MET2024-1703,SBGR,2024-07-17 06:00,16.5,1019.1,9445,19,36,1.5,50,Chuva
MET2024-1704,SBGR,2024-07-17 09:00,17.5,1018.6,9445,19,41,1.5,45,Chuva
MET2024-1705,SBGR,2024-07-17 12:00,18.5,1018.1,9445,19,32,1.5,56,Chuva
MET2024-1701,SBGL,2024-07-17 00:00,21.5,1013.1,10518,18,38,1.5,37,Chuva
MET2024-1702,SBGL,2024-07-17 03:00,20.5,1013.6,10518,18,41,1.5,28,Chuva
