id_voo,codigo_voo,data,horario_previsto,horario_realizado,aeroporto_origem,aeroporto_destino,id_rota,matricula_aeronave,atraso_minutos,status,motivo_atraso,cancelado,desviado
2023-000371,XYZ230371,2023-07-10,03:00,2023-07-10 03:33,SBGR,SBCF,ROT003,PR-LTF,33,Realizado,Meteorologia,0,0
2023-000372,XYZ230372,2023-07-10,03:00,2023-07-10 03:24,SBGR,SBPA,ROT004,PR-MUG,24,Desviado,Meteorologia,0,1
2023-000373,XYZ230373,2023-07-10,03:00,2023-07-10 03:14,SBGL,SBBR,ROT010,PR-NVH,14,Realizado,Meteorologia,0,0
2023-000374,XYZ230374,2023-07-10,03:00,2023-07-10 03:44,SBGL,SBCF,ROT011,PR-PWL,44,Desviado,Meteorologia,0,1
2023-000375,XYZ230375,2023-07-10,03:00,2023-07-10 03:35,SBGL,SBPA,ROT012,PR-QXA,35,Realizado,Meteorologia,0,0
2023-000376,XYZ230376,2023-07-10,03:00,,SBGL,SBCT,ROT013,PR-RYB,0,Cancelado,Meteorologia,1,0
2023-000377,XYZ230377,2023-07-10,06:00,2023-07-10 06:19,SBGR,SBGL,ROT001,PR-SCD,19,Realizado,Meteorologia,0,0
2023-000378,XYZ230378,2023-07-10,06:00,2023-07-10 06:36,SBGR,SBBR,ROT002,PR-TQJ,36,Realizado,Meteorologia,0,0
2023-000379,XYZ230379,2023-07-10,06:00,2023-07-10 06:13,SBGR,SBCF,ROT003,PR-UKM,13,Realizado,Meteorologia,0,0
2023-000380,XYZ230380,2023-07-10,06:00,2023-07-10 06:26,SBGR,SBPA,ROT004,PR-VPN,26,Realizado,Meteorologia,0,0
2023-000381,XYZ230381,2023-07-10,06:00,2023-07-10 06:34,SBGL,SBBR,ROT010,PR-WAR,34,Realizado,Meteorologia,0,0
2023-000382,XYZ230382,2023-07-10,06:00,2023-07-10 06:28,SBGL,SBCF,ROT011,PR-XBE,28,Realizado,Meteorologia,0,0
2023-000383,XYZ230383,2023-07-10,06:00,2023-07-10 06:25,SBGL,SBPA,ROT012,PR-YCF,25,Realizado,Meteorologia,0,0
2023-000384,XYZ230384,2023-07-10,06:00,2023-07-10 06:31,SBGL,SBCT,ROT013,PR-ZDG,31,Realizado,Meteorologia,0,0
2023-000385,XYZ230385,2023-07-10,09:00,2023-07-10 09:35,SBGR,SBGL,ROT001,PR-ADH,35,Realizado,Meteorologia,0,0
2023-000386,XYZ230386,2023-07-10,09:00,2023-07-10 09:52,SBGR,SBBR,ROT002,PR-BKR,52,Desviado,Meteorologia,0,1
2023-000387,XYZ230387,2023-07-10,09:00,2023-07-10 09:27,SBGR,SBCF,ROT003,PR-CEV,27,Realizado,Meteorologia,0,0
2023-000388,XYZ230388,2023-07-10,09:00,2023-07-10 09:22,SBGR,SBPA,ROT004,PR-DQF,22,Realizado,Meteorologia,0,0
2023-000389,XYZ230389,2023-07-10,09:00,2023-07-10 09:35,SBGL,SBBR,ROT010,PR-EHX,35,Realizado,Meteorologia,0,0
2023-000390,XYZ230390,2023-07-10,09:00,,SBGL,SBCF,ROT011,PR-FKA,0,Cancelado,Meteorologia,1,0
2023-000391,XYZ230391,2023-07-10,09:00,2023-07-10 09:29,SBGL,SBPA,ROT012,PR-GMB,29,Realizado,Meteorologia,0,0
2023-000392,XYZ230392,2023-07-10,09:00,2023-07-10 09:14,SBGL,SBCT,ROT013,PR-HNC,14,Realizado,Meteorologia,0,0
2023-000393,XYZ230393,2023-07-10,12:00,2023-07-10 12:33,SBGR,SBGL,ROT001,PR-JRD,33,Realizado,Meteorologia,0,0
2023-000394,XYZ230394,2023-07-10,12:00,2023-07-10 12:18,SBGR,SBBR,ROT002,PR-KSE,18,Realizado,Meteorologia,0,0
2023-000395,XYZ230395,2023-07-10,12:00,2023-07-10 12:13,SBGR,SBCF,ROT003,PR-LTF,13,Realizado,Meteorologia,0,0
2023-000396,XYZ230396,2023-07-10,12:00,2023-07-10 12:44,SBGR,SBPA,ROT004,PR-MUG,44,Realizado,Meteorologia,0,0
2023-000397,XYZ230397,2023-07-10,12:00,2023-07-10 12:19,SBGL,SBBR,ROT010,PR-NVH,19,Realizado,Meteorologia,0,0
2023-000398,XYZ230398,2023-07-10,12:00,2023-07-10 12:49,SBGL,SBCF,ROT011,PR-PWL,49,Desviado,Meteorologia,0,1
2023-000399,XYZ230399,2023-07-10,12:00,2023-07-10 12:27,SBGL,SBPA,ROT012,PR-QXA,27,Realizado,Meteorologia,0,0
2023-000400,XYZ230400,2023-07-10,12:00,2023-07-10 12:14,SBGL,SBCT,ROT013,PR-RYB,14,Realizado,Meteorologia,0,0
2023-000401,XYZ230401,2023-07-11,00:00,2023-07-11 00:16,SBGR,SBGL,ROT001,PR-SCD,16,Realizado,Meteorologia,0,0
2023-000402,XYZ230402,2023-07-11,00:00,2023-07-11 00:22,SBGR,SBBR,ROT002,PR-TQJ,22,Realizado,Meteorologia,0,0
2023-000403,XYZ230403,2023-07-11,00:00,2023-07-11 00:35,SBGR,SBCF,ROT003,PR-UKM,35,Realizado,Meteorologia,0,0
2023-000404,XYZ230404,2023-07-11,00:00,2023-07-11 00:13,SBGR,SBPA,ROT004,PR-VPN,13,Realizado,Meteorologia,0,0
2023-000405,XYZ230405,2023-07-11,00:00,,SBGL,SBBR,ROT010,PR-WAR,0,Cancelado,Meteorologia,1,0
2023-000406,XYZ230406,2023-07-11,00:00,2023-07-11 00:45,SBGL,SBCF,ROT011,PR-XBE,45,Realizado,Meteorologia,0,0
2023-000407,XYZ230407,2023-07-11,00:00,2023-07-11 00:34,SBGL,SBPA,ROT012,PR-YCF,34,Realizado,Meteorologia,0,0
2023-000408,XYZ230408,2023-07-11,00:00,2023-07-11 00:21,SBGL,SBCT,ROT013,PR-ZDG,21,Realizado,Meteorologia,0,0
2023-000409,XYZ230409,2023-07-11,03:00,2023-07-11 03:21,SBGR,SBGL,ROT001,PR-ADH,21,Realizado,Meteorologia,0,0
2023-000410,XYZ230410,2023-07-11,03:00,2023-07-11 03:34,SBGR,SBBR,ROT002,PR-BKR,34,Realizado,Meteorologia,0,0
2023-000411,XYZ230411,2023-07-11,03:00,2023-07-11 03:19,SBGR,SBCF,ROT003,PR-CEV,19,Realizado,Meteorologia,0,0
2023-000412,XYZ230412,2023-07-11,03:00,2023-07-11 03:31,SBGR,SBPA,ROT004,PR-DQF,31,Realizado,Meteorologia,0,0
2023-000413,XYZ230413,2023-07-11,03:00,2023-07-11 03:29,SBGL,SBBR,ROT010,PR-EHX,29,Realizado,Meteorologia,0,0
2023-000414,XYZ230414,2023-07-11,03:00,2023-07-11 03:25,SBGL,SBCF,ROT011,PR-FKA,25,Desviado,Meteorologia,0,1
2023-000415,XYZ230415,2023-07-11,03:00,2023-07-11 03:48,SBGL,SBPA,ROT012,PR-GMB,48,Realizado,Meteorologia,0,0
2023-000416,XYZ230416,2023-07-11,03:00,2023-07-11 03:39,SBGL,SBCT,ROT013,PR-HNC,39,Realizado,Meteorologia,0,0
2023-000417,XYZ230417,2023-07-11,06:00,2023-07-11 06:25,SBGR,SBGL,ROT001,PR-JRD,25,Realizado,Meteorologia,0,0
2023-000418,XYZ230418,2023-07-11,06:00,2023-07-11 06:41,SBGR,SBBR,ROT002,PR-KSE,41,Realizado,Meteorologia,0,0
2023-000419,XYZ230419,2023-07-11,06:00,2023-07-11 06:25,SBGR,SBCF,ROT003,PR-LTF,25,Realizado,Meteorologia,0,0
2023-000420,XYZ230420,2023-07-11,06:00,2023-07-11 06:29,SBGR,SBPA,ROT004,PR-MUG,29,Desviado,Meteorologia,0,1
2023-000421,XYZ230421,2023-07-11,06:00,2023-07-11 06:47,SBGL,SBBR,ROT010,PR-NVH,47,Realizado,Meteorologia,0,0
2023-000422,XYZ230422,2023-07-11,06:00,2023-07-11 06:23,SBGL,SBCF,ROT011,PR-PWL,23,Realizado,Meteorologia,0,0
2023-000423,XYZ230423,2023-07-11,06:00,2023-07-11 06:42,SBGL,SBPA,ROT012,PR-QXA,42,Realizado,Meteorologia,0,0
2023-000424,XYZ230424,2023-07-11,06:00,2023-07-11 06:39,SBGL,SBCT,ROT013,PR-RYB,39,Realizado,Meteorologia,0,0
2023-000425,XYZ230425,2023-07-11,09:00,2023-07-11 09:34,SBGR,SBGL,ROT001,PR-SCD,34,Realizado,Meteorologia,0,0
2023-000426,XYZ230426,2023-07-11,09:00,2023-07-11 09:42,SBGR,SBBR,ROT002,PR-TQJ,42,Realizado,Meteorologia,0,0
2023-000427,XYZ230427,2023-07-11,09:00,2023-07-11 09:47,SBGR,SBCF,ROT003,PR-UKM,47,Realizado,Meteorologia,0,0
2023-000428,XYZ230428,2023-07-11,09:00,2023-07-11 09:37,SBGR,SBPA,ROT004,PR-VPN,37,Desviado,Meteorologia,0,1
2023-000429,XYZ230429,2023-07-11,09:00,2023-07-11 09:32,SBGL,SBBR,ROT010,PR-WAR,32,Realizado,Meteorologia,0,0
2023-000430,XYZ230430,2023-07-11,09:00,2023-07-11 09:34,SBGL,SBCF,ROT011,PR-XBE,34,Realizado,Meteorologia,0,0
2023-000431,XYZ230431,2023-07-11,09:00,2023-07-11 09:20,SBGL,SBPA,ROT012,PR-YCF,20,Realizado,Meteorologia,0,0
2023-000432,XYZ230432,2023-07-11,09:00,2023-07-11 09:34,SBGL,SBCT,ROT013,PR-ZDG,34,Realizado,Meteorologia,0,0
2023-000433,XYZ230433,2023-07-11,12:00,2023-07-11 12:10,SBGR,SBGL,ROT001,PR-ADH,10,Realizado,Meteorologia,0,0
2023-000434,XYZ230434,2023-07-11,12:00,2023-07-11 12:30,SBGR,SBBR,ROT002,PR-BKR,30,Realizado,Meteorologia,0,0
2023-000435,XYZ230435,2023-07-11,12:00,2023-07-11 12:25,SBGR,SBCF,ROT003,PR-CEV,25,Desviado,Meteorologia,0,1
2023-000436,XYZ230436,2023-07-11,12:00,2023-07-11 12:42,SBGR,SBPA,ROT004,PR-DQF,42,Realizado,Meteorologia,0,0
2023-000437,XYZ230437,2023-07-11,12:00,2023-07-11 12:41,SBGL,SBBR,ROT010,PR-EHX,41,Realizado,Meteorologia,0,0
2023-000438,XYZ230438,2023-07-11,12:00,2023-07-11 12:48,SBGL,SBCF,ROT011,PR-FKA,48,Realizado,Meteorologia,0,0
2023-000439,XYZ230439,2023-07-11,12:00,2023-07-11 12:22,SBGL,SBPA,ROT012,PR-GMB,22,Realizado,Meteorologia,0,0
2023-000440,XYZ230440,2023-07-11,12:00,2023-07-11 12:38,SBGL,SBCT,ROT013,PR-HNC,38,Realizado,Meteorologia,0,0
2023-000441,XYZ230441,2023-07-12,00:00,2023-07-12 00:35,SBGR,SBGL,ROT001,PR-JRD,35,Realizado,Meteorologia,0,0
2023-000442,XYZ230442,2023-07-12,00:00,2023-07-12 00:33,SBGR,SBBR,ROT002,PR-KSE,33,Realizado,Meteorologia,0,0
2023-000443,XYZ230443,2023-07-12,00:00,2023-07-12 00:45,SBGR,SBCF,ROT003,PR-LTF,45,Realizado,Meteorologia,0,0
2023-000444,XYZ230444,2023-07-12,00:00,2023-07-12 00:40,SBGR,SBPA,ROT004,PR-MUG,40,Realizado,Meteorologia,0,0
2023-000445,XYZ230445,2023-07-12,00:00,2023-07-12 00:30,SBGL,SBBR,ROT010,PR-NVH,30,Realizado,Meteorologia,0,0
2023-000446,XYZ230446,2023-07-12,00:00,2023-07-12 00:24,SBGL,SBCF,ROT011,PR-PWL,24,Realizado,Meteorologia,0,0
2023-000447,XYZ230447,2023-07-12,00:00,2023-07-12 00:12,SBGL,SBPA,ROT012,PR-QXA,12,Realizado,Meteorologia,0,0
2023-000448,XYZ230448,2023-07-12,00:00,2023-07-12 00:13,SBGL,SBCT,ROT013,PR-RYB,13,Realizado,Meteorologia,0,0
2023-000449,XYZ230449,2023-07-12,03:00,2023-07-12 03:40,SBGR,SBGL,ROT001,PR-SCD,40,Realizado,Meteorologia,0,0
2023-000450,XYZ230450,2023-07-12,03:00,2023-07-12 03:37,SBGR,SBBR,ROT002,PR-TQJ,37,Realizado,Meteorologia,0,0
2023-000451,XYZ230451,2023-07-12,03:00,2023-07-12 03:48,SBGR,SBCF,ROT003,PR-UKM,48,Realizado,Meteorologia,0,0
2023-000452,XYZ230452,2023-07-12,03:00,2023-07-12 03:30,SBGR,SBPA,ROT004,PR-VPN,30,Realizado,Meteorologia,0,0
2023-000453,XYZ230453,2023-07-12,03:00,2023-07-12 03:20,SBGL,SBBR,ROT010,PR-WAR,20,Realizado,Meteorologia,0,0
2023-000454,XYZ230454,2023-07-12,03:00,2023-07-12 03:42,SBGL,SBCF,ROT011,PR-XBE,42,Realizado,Meteorologia,0,0
2023-000455,XYZ230455,2023-07-12,03:00,2023-07-12 03:23,SBGL,SBPA,ROT012,PR-YCF,23,Realizado,Meteorologia,0,0
2023-000456,XYZ230456,2023-07-12,03:00,2023-07-12 03:17,SBGL,SBCT,ROT013,PR-ZDG,17,Realizado,Meteorologia,0,0
2023-000457,XYZ230457,2023-07-12,06:00,2023-07-12 06:15,SBGR,SBGL,ROT001,PR-ADH,15,Realizado,Meteorologia,0,0
2023-000458,XYZ230458,2023-07-12,06:00,2023-07-12 06:39,SBGR,SBBR,ROT002,PR-BKR,39,Realizado,Meteorologia,0,0
2023-000459,XYZ230459,2023-07-12,06:00,2023-07-12 06:37,SBGR,SBCF,ROT003,PR-CEV,37,Realizado,Meteorologia,0,0
2023-000460,XYZ230460,2023-07-12,06:00,2023-07-12 06:26,SBGR,SBPA,ROT004,PR-DQF,26,Realizado,Meteorologia,0,0
2023-000461,XYZ230461,2023-07-12,06:00,2023-07-12 06:14,SBGL,SBBR,ROT010,PR-EHX,14,Realizado,Meteorologia,0,0
2023-000462,XYZ230462,2023-07-12,06:00,2023-07-12 06:26,SBGL,SBCF,ROT011,PR-FKA,26,Realizado,Meteorologia,0,0
2023-000463,XYZ230463,2023-07-12,06:00,2023-07-12 06:18,SBGL,SBPA,ROT012,PR-GMB,18,Realizado,Meteorologia,0,0
2023-000464,XYZ230464,2023-07-12,06:00,,SBGL,SBCT,ROT013,PR-HNC,0,Cancelado,Meteorologia,1,0
2023-000465,XYZ230465,2023-07-12,09:00,2023-07-12 09:28,SBGR,SBGL,ROT001,PR-JRD,28,Realizado,Meteorologia,0,0
2023-000466,XYZ230466,2023-07-12,09:00,2023-07-12 09:37,SBGR,SBBR,ROT002,PR-KSE,37,Realizado,Meteorologia,0,0
2023-000467,XYZ230467,2023-07-12,09:00,2023-07-12 09:13,SBGR,SBCF,ROT003,PR-LTF,13,Realizado,Meteorologia,0,0
2023-000468,XYZ230468,2023-07-12,09:00,2023-07-12 09:36,SBGR,SBPA,ROT004,PR-MUG,36,Realizado,Meteorologia,0,0
2023-000469,XYZ230469,2023-07-12,09:00,2023-07-12 09:44,SBGL,SBBR,ROT010,PR-NVH,44,Realizado,Meteorologia,0,0
2023-000470,XYZ230470,2023-07-12,09:00,2023-07-12 09:26,SBGL,SBCF,ROT011,PR-PWL,26,Realizado,Meteorologia,0,0
2023-000471,XYZ230471,2023-07-12,09:00,2023-07-12 09:44,SBGL,SBPA,ROT012,PR-QXA,44,Realizado,Meteorologia,0,0
2023-000472,XYZ230472,2023-07-12,09:00,2023-07-12 09:41,SBGL,SBCT,ROT013,PR-RYB,41,Realizado,Meteorologia,0,0
2023-000473,XYZ230473,2023-07-12,12:00,2023-07-12 12:44,SBGR,SBGL,ROT001,PR-SCD,44,Realizado,Meteorologia,0,0
2023-000474,XYZ230474,2023-07-12,12:00,,SBGR,SBBR,ROT002,PR-TQJ,0,Cancelado,Meteorologia,1,0
2023-000475,XYZ230475,2023-07-12,12:00,2023-07-12 12:49,SBGR,SBCF,ROT003,PR-UKM,49,Realizado,Meteorologia,0,0
2023-000476,XYZ230476,2023-07-12,12:00,2023-07-12 12:42,SBGR,SBPA,ROT004,PR-VPN,42,Realizado,Meteorologia,0,0
2023-000477,XYZ230477,2023-07-12,12:00,2023-07-12 12:16,SBGL,SBBR,ROT010,PR-WAR,16,Realizado,Meteorologia,0,0
2023-000478,XYZ230478,2023-07-12,12:00,2023-07-12 12:49,SBGL,SBCF,ROT011,PR-XBE,49,Realizado,Meteorologia,0,0
2023-000479,XYZ230479,2023-07-12,12:00,2023-07-12 12:55,SBGL,SBPA,ROT012,PR-YCF,55,Desviado,Meteorologia,0,1
2023-000480,XYZ230480,2023-07-12,12:00,2023-07-12 12:20,SBGL,SBCT,ROT013,PR-ZDG,20,Realizado,Meteorologia,0,0
2023-000481,XYZ230481,2023-07-13,00:00,2023-07-13 00:11,SBGR,SBGL,ROT001,PR-ADH,11,Realizado,Meteorologia,0,0
2023-000482,XYZ230482,2023-07-13,00:00,2023-07-13 00:26,SBGR,SBBR,ROT002,PR-BKR,26,Realizado,Meteorologia,0,0
2023-000483,XYZ230483,2023-07-13,00:00,2023-07-13 00:19,SBGR,SBCF,ROT003,PR-CEV,19,Realizado,Meteorologia,0,0
2023-000484,XYZ230484,2023-07-13,00:00,2023-07-13 00:21,SBGR,SBPA,ROT004,PR-DQF,21,Realizado,Meteorologia,0,0
2023-000485,XYZ230485,2023-07-13,00:00,2023-07-13 00:23,SBGL,SBBR,ROT010,PR-EHX,23,Realizado,Meteorologia,0,0
2023-000486,XYZ230486,2023-07-13,00:00,2023-07-13 00:41,SBGL,SBCF,ROT011,PR-FKA,41,Realizado,Meteorologia,0,0
2023-000487,XYZ230487,2023-07-13,00:00,,SBGL,SBPA,ROT012,PR-GMB,0,Cancelado,Meteorologia,1,0
2023-000488,XYZ230488,2023-07-13,00:00,2023-07-13 00:39,SBGL,SBCT,ROT013,PR-HNC,39,Realizado,Meteorologia,0,0
2023-000489,XYZ230489,2023-07-13,03:00,2023-07-13 03:45,SBGR,SBGL,ROT001,PR-JRD,45,Realizado,Meteorologia,0,0
2023-000490,XYZ230490,2023-07-13,03:00,2023-07-13 03:42,SBGR,SBBR,ROT002,PR-KSE,42,Realizado,Meteorologia,0,0
2023-000491,XYZ230491,2023-07-13,03:00,2023-07-13 03:48,SBGR,SBCF,ROT003,PR-LTF,48,Realizado,Meteorologia,0,0
2023-000492,XYZ230492,2023-07-13,03:00,2023-07-13 03:49,SBGR,SBPA,ROT004,PR-MUG,49,Realizado,Meteorologia,0,0
2023-000493,XYZ230493,2023-07-13,03:00,2023-07-13 03:22,SBGL,SBBR,ROT010,PR-NVH,22,Realizado,Meteorologia,0,0
2023-000494,XYZ230494,2023-07-13,03:00,2023-07-13 03:47,SBGL,SBCF,ROT011,PR-PWL,47,Realizado,Meteorologia,0,0
2023-000495,XYZ230495,2023-07-13,03:00,2023-07-13 03:25,SBGL,SBPA,ROT012,PR-QXA,25,Realizado,Meteorologia,0,0
2023-000496,XYZ230496,2023-07-13,03:00,2023-07-13 03:27,SBGL,SBCT,ROT013,PR-RYB,27,Realizado,Meteorologia,0,0
2023-000497,XYZ230497,2023-07-13,06:00,2023-07-13 06:12,SBGR,SBGL,ROT001,PR-SCD,12,Realizado,Meteorologia,0,0
2023-000498,XYZ230498,2023-07-13,06:00,2023-07-13 06:21,SBGR,SBBR,ROT002,PR-TQJ,21,Realizado,Meteorologia,0,0
2023-000499,XYZ230499,2023-07-13,06:00,2023-07-13 06:25,SBGR,SBCF,ROT003,PR-UKM,25,Realizado,Meteorologia,0,0
2023-000500,XYZ230500,2023-07-13,06:00,2023-07-13 06:31,SBGR,SBPA,ROT004,PR-VPN,31,Realizado,Meteorologia,0,0
2023-000501,XYZ230501,2023-07-13,06:00,2023-07-13 06:33,SBGL,SBBR,ROT010,PR-WAR,33,Realizado,Meteorologia,0,0
2023-000502,XYZ230502,2023-07-13,06:00,2023-07-13 06:23,SBGL,SBCF,ROT011,PR-XBE,23,Realizado,Meteorologia,0,0
2023-000503,XYZ230503,2023-07-13,06:00,2023-07-13 06:42,SBGL,SBPA,ROT012,PR-YCF,42,Desviado,Meteorologia,0,1
2023-000504,XYZ230504,2023-07-13,06:00,2023-07-13 06:21,SBGL,SBCT,ROT013,PR-ZDG,21,Realizado,Meteorologia,0,0
2023-000505,XYZ230505,2023-07-13,09:00,2023-07-13 09:51,SBGR,SBGL,ROT001,PR-ADH,51,Desviado,Meteorologia,0,1
2023-000506,XYZ230506,2023-07-13,09:00,2023-07-13 09:14,SBGR,SBBR,ROT002,PR-BKR,14,Realizado,Meteorologia,0,0
2023-000507,XYZ230507,2023-07-13,09:00,2023-07-13 09:11,SBGR,SBCF,ROT003,PR-CEV,11,Realizado,Meteorologia,0,0
2023-000508,XYZ230508,2023-07-13,09:00,2023-07-13 09:15,SBGR,SBPA,ROT004,PR-DQF,15,Realizado,Meteorologia,0,0
2023-000509,XYZ230509,2023-07-13,09:00,2023-07-13 09:18,SBGL,SBBR,ROT010,PR-EHX,18,Realizado,Meteorologia,0,0
2023-000510,XYZ230510,2023-07-13,09:00,,SBGL,SBCF,ROT011,PR-FKA,0,Cancelado,Meteorologia,1,0
2023-000511,XYZ230511,2023-07-13,09:00,2023-07-13 09:40,SBGL,SBPA,ROT012,PR-GMB,40,Realizado,Meteorologia,0,0
2023-000512,XYZ230512,2023-07-13,09:00,2023-07-13 09:25,SBGL,SBCT,ROT013,PR-HNC,25,Realizado,Meteorologia,0,0
2023-000513,XYZ230513,2023-07-13,12:00,2023-07-13 12:20,SBGR,SBGL,ROT001,PR-JRD,20,Realizado,Meteorologia,0,0
2023-000514,XYZ230514,2023-07-13,12:00,2023-07-13 12:37,SBGR,SBBR,ROT002,PR-KSE,37,Realizado,Meteorologia,0,0
2023-000515,XYZ230515,2023-07-13,12:00,2023-07-13 12:24,SBGR,SBCF,ROT003,PR-LTF,24,Realizado,Meteorologia,0,0
2023-000516,XYZ230516,2023-07-13,12:00,2023-07-13 12:43,SBGR,SBPA,ROT004,PR-MUG,43,Realizado,Meteorologia,0,0
2023-000517,XYZ230517,2023-07-13,12:00,2023-07-13 12:19,SBGL,SBBR,ROT010,PR-NVH,19,Realizado,Meteorologia,0,0
2023-000518,XYZ230518,2023-07-13,12:00,2023-07-13 12:39,SBGL,SBCF,ROT011,PR-PWL,39,Realizado,Meteorologia,0,0
2023-000519,XYZ230519,2023-07-13,12:00,2023-07-13 12:40,SBGL,SBPA,ROT012,PR-QXA,40,Desviado,Meteorologia,0,1
2023-000520,XYZ230520,2023-07-13,12:00,2023-07-13 12:30,SBGL,SBCT,ROT013,PR-RYB,30,Realizado,Meteorologia,0,0
2023-000521,XYZ230521,2023-07-14,00:00,2023-07-14 00:31,SBGR,SBGL,ROT001,PR-SCD,31,Realizado,Meteorologia,0,0
2023-000522,XYZ230522,2023-07-14,00:00,,SBGR,SBBR,ROT002,PR-TQJ,0,Cancelado,Meteorologia,1,0
2023-000523,XYZ230523,2023-07-14,00:00,2023-07-14 00:15,SBGR,SBCF,ROT003,PR-UKM,15,Realizado,Meteorologia,0,0
2023-000524,XYZ230524,2023-07-14,00:00,2023-07-14 00:37,SBGR,SBPA,ROT004,PR-VPN,37,Realizado,Meteorologia,0,0
2023-000525,XYZ230525,2023-07-14,00:00,2023-07-14 00:33,SBGL,SBBR,ROT010,PR-WAR,33,Realizado,Meteorologia,0,0
2023-000526,XYZ230526,2023-07-14,00:00,2023-07-14 00:26,SBGL,SBCF,ROT011,PR-XBE,26,Realizado,Meteorologia,0,0
2023-000527,XYZ230527,2023-07-14,00:00,2023-07-14 00:40,SBGL,SBPA,ROT012,PR-YCF,40,Realizado,Meteorologia,0,0
2023-000528,XYZ230528,2023-07-14,00:00,2023-07-14 00:10,SBGL,SBCT,ROT013,PR-ZDG,10,Realizado,Meteorologia,0,0
2023-000529,XYZ230529,2023-07-14,03:00,2023-07-14 03:35,SBGR,SBGL,ROT001,PR-ADH,35,Realizado,Meteorologia,0,0
2023-000530,XYZ230530,2023-07-14,03:00,2023-07-14 03:20,SBGR,SBBR,ROT002,PR-BKR,20,Desviado,Meteorologia,0,1
2023-000531,XYZ230531,2023-07-14,03:00,2023-07-14 03:29,SBGR,SBCF,ROT003,PR-CEV,29,Realizado,Meteorologia,0,0
2023-000532,XYZ230532,2023-07-14,03:00,2023-07-14 03:41,SBGR,SBPA,ROT004,PR-DQF,41,Realizado,Meteorologia,0,0
2023-000533,XYZ230533,2023-07-14,03:00,2023-07-14 03:20,SBGL,SBBR,ROT010,PR-EHX,20,Realizado,Meteorologia,0,0
2023-000534,XYZ230534,2023-07-14,03:00,2023-07-14 03:48,SBGL,SBCF,ROT011,PR-FKA,48,Realizado,Meteorologia,0,0
2023-000535,XYZ230535,2023-07-14,03:00,2023-07-14 03:22,SBGL,SBPA,ROT012,PR-GMB,22,Realizado,Meteorologia,0,0
2023-000536,XYZ230536,2023-07-14,03:00,2023-07-14 03:45,SBGL,SBCT,ROT013,PR-HNC,45,Realizado,Meteorologia,0,0
2023-000537,XYZ230537,2023-07-14,06:00,2023-07-14 06:13,SBGR,SBGL,ROT001,PR-JRD,13,Realizado,Meteorologia,0,0
2023-000538,XYZ230538,2023-07-14,06:00,2023-07-14 06:30,SBGR,SBBR,ROT002,PR-KSE,30,Realizado,Meteorologia,0,0
2023-000539,XYZ230539,2023-07-14,06:00,2023-07-14 06:11,SBGR,SBCF,ROT003,PR-LTF,11,Realizado,Meteorologia,0,0
2023-000540,XYZ230540,2023-07-14,06:00,2023-07-14 06:26,SBGR,SBPA,ROT004,PR-MUG,26,Desviado,Meteorologia,0,1
2023-000541,XYZ230541,2023-07-14,06:00,2023-07-14 06:55,SBGL,SBBR,ROT010,PR-NVH,55,Desviado,Meteorologia,0,1
2023-000542,XYZ230542,2023-07-14,06:00,2023-07-14 06:45,SBGL,SBCF,ROT011,PR-PWL,45,Desviado,Meteorologia,0,1
2023-000543,XYZ230543,2023-07-14,06:00,2023-07-14 06:19,SBGL,SBPA,ROT012,PR-QXA,19,Realizado,Meteorologia,0,0
2023-000544,XYZ230544,2023-07-14,06:00,,SBGL,SBCT,ROT013,PR-RYB,0,Cancelado,Meteorologia,1,0
2023-000545,XYZ230545,2023-07-14,09:00,2023-07-14 09:58,SBGR,SBGL,ROT001,PR-SCD,58,Desviado,Meteorologia,0,1
2023-000546,XYZ230546,2023-07-14,09:00,2023-07-14 09:48,SBGR,SBBR,ROT002,PR-TQJ,48,Realizado,Meteorologia,0,0
2023-000547,XYZ230547,2023-07-14,09:00,2023-07-14 09:49,SBGR,SBCF,ROT003,PR-UKM,49,Realizado,Meteorologia,0,0
2023-000548,XYZ230548,2023-07-14,09:00,2023-07-14 09:33,SBGR,SBPA,ROT004,PR-VPN,33,Realizado,Meteorologia,0,0
2023-000549,XYZ230549,2023-07-14,09:00,2023-07-14 09:40,SBGL,SBBR,ROT010,PR-WAR,40,Realizado,Meteorologia,0,0
2023-000550,XYZ230550,2023-07-14,09:00,2023-07-14 09:41,SBGL,SBCF,ROT011,PR-XBE,41,Realizado,Meteorologia,0,0
2023-000551,XYZ230551,2023-07-14,09:00,2023-07-14 09:28,SBGL,SBPA,ROT012,PR-YCF,28,Realizado,Meteorologia,0,0
2023-000552,XYZ230552,2023-07-14,09:00,2023-07-14 09:44,SBGL,SBCT,ROT013,PR-ZDG,44,Realizado,Meteorologia,0,0
2023-000553,XYZ230553,2023-07-14,12:00,,SBGR,SBGL,ROT001,PR-ADH,0,Cancelado,Meteorologia,1,0
2023-000554,XYZ230554,2023-07-14,12:00,2023-07-14 12:32,SBGR,SBBR,ROT002,PR-BKR,32,Realizado,Meteorologia,0,0
2023-000555,XYZ230555,2023-07-14,12:00,2023-07-14 12:22,SBGR,SBCF,ROT003,PR-CEV,22,Realizado,Meteorologia,0,0
2023-000556,XYZ230556,2023-07-14,12:00,2023-07-14 12:33,SBGR,SBPA,ROT004,PR-DQF,33,Realizado,Meteorologia,0,0
