id_registro_meteo,aeroporto,data_hora,temperatura_c,pressao_hpa,visibilidade_m,vento_kmh,rajada_kmh,precipitacao_mm,cobertura_nuvens_pct,condicao_meteorologica
MET2023-1104,SBFL,2023-07-11 09:00,16.4,1018.7,5752,26,48,3.9,50,Chuva
MET2023-1105,SBFL,2023-07-11 12:00,17.3,1018.2,5752,26,38,3.9,86,Chuva
MET2023-1101,SBSV,2023-07-11 00:00,21.2,1008.8,9418,18,43,1.9,54,Chuva
MET2023-1102,SBSV,2023-07-11 03:00,20.3,1009.3,9418,18,42,1.9,37,Chuva
MET2023-1103,SBSV,2023-07-11 06:00,19.3,1009.7,9418,18,37,1.9,66,Chuva
MET2023-1104,SBSV,2023-07-11 09:00,20.3,1009.3,9418,18,40,1.9,45,Chuva
MET2023-1105,SBSV,2023-07-11 12:00,21.2,1008.8,9418,18,40,1.9,38,Chuva
MET2023-1101,SBCG,2023-07-11 00:00,21.3,1007.0,9471,15,26,1.0,22,Chuva
MET2023-1102,SBCG,2023-07-11 03:00,20.3,1007.5,9471,15,26,1.0,29,Chuva
MET2023-1103,SBCG,2023-07-11 06:00,19.4,1008.0,9471,15,33,1.0,42,Chuva
MET2023-1104,SBCG,2023-07-11 09:00,20.3,1007.5,9471,15,30,1.0,44,Chuva
MET2023-1105,SBCG,2023-07-11 12:00,21.3,1007.0,9471,15,38,1.0,32,Chuva
MET2023-1201,SBGR,2023-07-12 00:00,17.7,1013.5,6719,8,25,2.6,77,Chuva
MET2023-1202,SBGR,2023-07-12 03:00,16.8,1014.0,6719,8,29,2.6,53,Chuva
MET2023-1203,SBGR,2023-07-12 06:00,15.9,1014.5,6719,8,27,2.6,64,Chuva
MET2023-1204,SBGR,2023-07-12 09:00,16.8,1014.0,6719,8,20,2.6,67,Chuva
MET2023-1205,SBGR,2023-07-12 12:00,17.7,1013.5,6719,8,33,2.6,71,Chuva
MET2023-1201,SBGL,2023-07-12 00:00,17.4,1012.6,9782,17,38,2.0,40,Chuva
MET2023-1202,SBGL,2023-07-12 03:00,16.5,1013.1,9782,17,34,2.0,44,Chuva
MET2023-1203,SBGL,2023-07-12 06:00,15.5,1013.6,9782,17,28,2.0,49,Chuva
MET2023-1204,SBGL,2023-07-12 09:00,16.5,1013.1,9782,17,40,2.0,50,Chuva
MET2023-1205,SBGL,2023-07-12 12:00,17.4,1012.6,9782,17,33,2.0,38,Chuva
MET2023-1201,SBBR,2023-07-12 00:00,21.8,1011.2,12066,11,32,0.0,14,Ceu aberto
MET2023-1202,SBBR,2023-07-12 03:00,20.9,1011.7,12066,11,36,0.0,27,Ceu aberto
MET2023-1203,SBBR,2023-07-12 06:00,20.0,1012.2,12066,11,24,0.0,7,Ceu aberto
MET2023-1204,SBBR,2023-07-12 09:00,20.9,1011.7,12066,11,30,0.0,24,Ceu aberto
MET2023-1205,SBBR,2023-07-12 12:00,21.8,1011.2,12066,11,30,0.0,19,Ceu aberto
MET2023-1201,SBCF,2023-07-12 00:00,16.7,1013.2,8229,13,32,2.3,50,Chuva
MET2023-1202,SBCF,2023-07-12 03:00,15.8,1013.7,8229,13,31,2.3,51,Chuva
MET2023-1203,SBCF,2023-07-12 06:00,14.8,1014.1,8229,13,34,2.3,56,Chuva
MET2023-1204,SBCF,2023-07-12 09:00,15.8,1013.7,8229,13,32,2.3,53,Chuva
MET2023-1205,SBCF,2023-07-12 12:00,16.7,1013.2,8229,13,31,2.3,46,Chuva
MET2023-1201,SBPA,2023-07-12 00:00,13.9,1019.8,2677,24,35,4.9,100,Chuva
MET2023-1202,SBPA,2023-07-12 03:00,12.9,1020.3,2677,24,42,4.9,92,Chuva
MET2023-1203,SBPA,2023-07-12 06:00,12.0,1020.7,2677,24,35,4.9,100,Chuva
MET2023-1204,SBPA,2023-07-12 09:00,12.9,1020.3,2677,24,46,4.9,87,Chuva
MET2023-1205,SBPA,2023-07-12 12:00,13.9,1019.8,2677,24,37,4.9,86,Chuva
MET2023-1201,SBCT,2023-07-12 00:00,14.0,1013.2,4016,24,41,3.8,82,Chuva
MET2023-1202,SBCT,2023-07-12 03:00,13.1,1013.7,4016,24,49,3.8,76,Chuva
MET2023-1203,SBCT,2023-07-12 06:00,12.1,1014.1,4016,24,48,3.8,69,Chuva
MET2023-1204,SBCT,2023-07-12 09:00,13.1,1013.7,4016,24,42,3.8,67,Chuva
MET2023-1205,SBCT,2023-07-12 12:00,14.0,1013.2,4016,24,44,3.8,76,Chuva
MET2023-1201,SBRF,2023-07-12 00:00,23.9,1016.5,11427,13,32,0.9,26,Chuva
MET2023-1202,SBRF,2023-07-12 03:00,22.9,1017.0,11427,13,32,0.9,28,Chuva
MET2023-1203,SBRF,2023-07-12 06:00,22.0,1017.5,11427,13,37,0.9,45,Chuva
MET2023-1204,SBRF,2023-07-12 09:00,22.9,1017.0,11427,13,31,0.9,37,Chuva
MET2023-1205,SBRF,2023-07-12 12:00,23.9,1016.5,11427,13,35,0.9,24,Chuva
MET2023-1201,SBFL,2023-07-12 00:00,16.3,1014.5,6483,24,47,3.4,66,Chuva
MET2023-1202,SBFL,2023-07-12 03:00,15.4,1015.0,6483,24,44,3.4,69,Chuva
MET2023-1203,SBFL,2023-07-12 06:00,14.5,1015.5,6483,24,43,3.4,59,Chuva
MET2023-1204,SBFL,2023-07-12 09:00,15.4,1015.0,6483,24,35,3.4,73,Chuva
MET2023-1205,SBFL,2023-07-12 12:00,16.3,1014.5,6483,24,41,3.4,73,Chuva
MET2023-1201,SBSV,2023-07-12 00:00,22.5,1015.1,9164,18,30,1.0,44,Chuva
MET2023-1202,SBSV,2023-07-12 03:00,21.6,1015.6,9164,18,28,1.0,46,Chuva
MET2023-1203,SBSV,2023-07-12 06:00,20.6,1016.0,9164,18,39,1.0,60,Chuva
MET2023-1204,SBSV,2023-07-12 09:00,21.6,1015.6,9164,18,41,1.0,36,Chuva
MET2023-1205,SBSV,2023-07-12 12:00,22.5,1015.1,9164,18,31,1.0,30,Chuva
MET2023-1201,SBCG,2023-07-12 00:00,20.2,1014.3,12156,16,39,1.4,22,Chuva
MET2023-1202,SBCG,2023-07-12 03:00,19.3,1014.8,12156,16,33,1.4,40,Chuva
MET2023-1203,SBCG,2023-07-12 06:00,18.3,1015.3,12156,16,39,1.4,19,Chuva
MET2023-1204,SBCG,2023-07-12 09:00,19.3,1014.8,12156,16,31,1.4,47,Chuva
MET2023-1205,SBCG,2023-07-12 12:00,20.2,1014.3,12156,16,39,1.4,33,Chuva
MET2023-1301,SBGR,2023-07-13 00:00,16.9,1014.4,6973,15,35,3.3,66,Chuva
MET2023-1302,SBGR,2023-07-13 03:00,16.0,1014.9,6973,15,35,3.3,79,Chuva
MET2023-1303,SBGR,2023-07-13 06:00,15.0,1015.4,6973,15,32,3.3,65,Chuva
MET2023-1304,SBGR,2023-07-13 09:00,16.0,1014.9,6973,15,40,3.3,60,Chuva
MET2023-1305,SBGR,2023-07-13 12:00,16.9,1014.4,6973,15,35,3.3,72,Chuva
MET2023-1301,SBGL,2023-07-13 00:00,21.0,1010.1,9012,19,39,2.0,57,Chuva
MET2023-1302,SBGL,2023-07-13 03:00,20.0,1010.6,9012,19,39,2.0,30,Chuva
MET2023-1303,SBGL,2023-07-13 06:00,19.1,1011.1,9012,19,32,2.0,50,Chuva
MET2023-1304,SBGL,2023-07-13 09:00,20.0,1010.6,9012,19,30,2.0,60,Chuva
MET2023-1305,SBGL,2023-07-13 12:00,21.0,1010.1,9012,19,43,2.0,36,Chuva
MET2023-1301,SBBR,2023-07-13 00:00,21.7,1013.6,11973,14,35,0.8,29,Chuva
MET2023-1302,SBBR,2023-07-13 03:00,20.7,1014.1,11973,14,33,0.8,31,Chuva
MET2023-1303,SBBR,2023-07-13 06:00,19.7,1014.6,11973,14,31,0.8,22,Chuva
MET2023-1304,SBBR,2023-07-13 09:00,20.7,1014.1,11973,14,37,0.8,10,Chuva
MET2023-1305,SBBR,2023-07-13 12:00,21.7,1013.6,11973,14,39,0.8,40,Chuva
MET2023-1301,SBCF,2023-07-13 00:00,18.0,1010.7,8961,15,39,1.6,52,Chuva
MET2023-1302,SBCF,2023-07-13 03:00,17.0,1011.2,8961,15,36,1.6,53,Chuva
MET2023-1303,SBCF,2023-07-13 06:00,16.0,1011.6,8961,15,29,1.6,39,Chuva
MET2023-1304,SBCF,2023-07-13 09:00,17.0,1011.2,8961,15,38,1.6,48,Chuva
MET2023-1305,SBCF,2023-07-13 12:00,18.0,1010.7,8961,15,33,1.6,38,Chuva
MET2023-1301,SBPA,2023-07-13 00:00,13.1,1016.4,5181,26,41,4.7,75,Chuva
MET2023-1302,SBPA,2023-07-13 03:00,12.2,1016.9,5181,26,41,4.7,100,Chuva
MET2023-1303,SBPA,2023-07-13 06:00,11.2,1017.4,5181,26,49,4.7,100,Chuva
MET2023-1304,SBPA,2023-07-13 09:00,12.2,1016.9,5181,26,39,4.7,90,Chuva
MET2023-1305,SBPA,2023-07-13 12:00,13.1,1016.4,5181,26,48,4.7,89,Chuva
MET2023-1301,SBCT,2023-07-13 00:00,12.6,1014.8,4644,24,36,3.9,90,Chuva
MET2023-1302,SBCT,2023-07-13 03:00,11.7,1015.3,4644,24,36,3.9,81,Chuva
MET2023-1303,SBCT,2023-07-13 06:00,10.7,1015.8,4644,24,47,3.9,84,Chuva
MET2023-1304,SBCT,2023-07-13 09:00,11.7,1015.3,4644,24,48,3.9,85,Chuva
MET2023-1305,SBCT,2023-07-13 12:00,12.6,1014.8,4644,24,41,3.9,100,Chuva
MET2023-1301,SBRF,2023-07-13 00:00,24.0,1007.5,12267,20,39,0.3,34,Ceu aberto
MET2023-1302,SBRF,2023-07-13 03:00,23.0,1008.0,12267,20,40,0.3,40,Ceu aberto
MET2023-1303,SBRF,2023-07-13 06:00,22.1,1008.5,12267,20,34,0.3,31,Ceu aberto
MET2023-1304,SBRF,2023-07-13 09:00,23.0,1008.0,12267,20,38,0.3,22,Ceu aberto
MET2023-1305,SBRF,2023-07-13 12:00,24.0,1007.5,12267,20,38,0.3,16,Ceu aberto
MET2023-1301,SBFL,2023-07-13 00:00,16.0,1016.4,7279,27,38,4.6,90,Chuva
MET2023-1302,SBFL,2023-07-13 03:00,15.0,1016.9,7279,27,40,4.6,84,Chuva
MET2023-1303,SBFL,2023-07-13 06:00,14.1,1017.4,7279,27,37,4.6,67,Chuva
MET2023-1304,SBFL,2023-07-13 09:00,15.0,1016.9,7279,27,39,4.6,87,Chuva
MET2023-1305,SBFL,2023-07-13 12:00,16.0,1016.4,7279,27,40,4.6,68,Chuva
MET2023-1301,SBSV,2023-07-13 00:00,20.8,1016.9,10410,12,34,0.8,25,Chuva
MET2023-1302,SBSV,2023-07-13 03:00,19.8,1017.4,10410,12,30,0.8,13,Chuva
MET2023-1303,SBSV,2023-07-13 06:00,18.9,1017.8,10410,12,36,0.8,33,Chuva
MET2023-1304,SBSV,2023-07-13 09:00,19.8,1017.4,10410,12,28,0.8,34,Chuva
MET2023-1305,SBSV,2023-07-13 12:00,20.8,1016.9,10410,12,24,0.8,25,Chuva
MET2023-1301,SBCG,2023-07-13 00:00,20.3,1006.8,10448,18,34,1.3,32,Chuva
MET2023-1302,SBCG,2023-07-13 03:00,19.4,1007.3,10448,18,35,1.3,47,Chuva
MET2023-1303,SBCG,2023-07-13 06:00,18.4,1007.8,10448,18,39,1.3,37,Chuva
MET2023-1304,SBCG,2023-07-13 09:00,19.4,1007.3,10448,18,37,1.3,48,Chuva
MET2023-1305,SBCG,2023-07-13 12:00,20.3,1006.8,10448,18,43,1.3,33,Chuva
MET2023-1401,SBGR,2023-07-14 00:00,16.9,1016.0,9880,19,35,2.2,43,Chuva
MET2023-1402,SBGR,2023-07-14 03:00,15.9,1016.5,9880,19,34,2.2,50,Chuva
MET2023-1403,SBGR,2023-07-14 06:00,15.0,1017.0,9880,19,40,2.2,42,Chuva
MET2023-1404,SBGR,2023-07-14 09:00,15.9,1016.5,9880,19,30,2.2,50,Chuva
MET2023-1405,SBGR,2023-07-14 12:00,16.9,1016.0,9880,19,43,2.2,45,Chuva
MET2023-1401,SBGL,2023-07-14 00:00,21.4,1016.8,10437,13,36,2.2,60,Chuva
MET2023-1402,SBGL,2023-07-14 03:00,20.5,1017.2,10437,13,34,2.2,53,Chuva
MET2023-1403,SBGL,2023-07-14 06:00,19.5,1017.7,10437,13,25,2.2,45,Chuva
MET2023-1404,SBGL,2023-07-14 09:00,20.5,1017.2,10437,13,23,2.2,35,Chuva
MET2023-1405,SBGL,2023-07-14 12:00,21.4,1016.8,10437,13,30,2.2,46,Chuva
MET2023-1401,SBBR,2023-07-14 00:00,20.7,1012.9,11193,9,29,1.2,29,Chuva
MET2023-1402,SBBR,2023-07-14 03:00,19.8,1013.4,11193,9,32,1.2,31,Chuva
MET2023-1403,SBBR,2023-07-14 06:00,18.8,1013.9,11193,9,29,1.2,55,Chuva
MET2023-1404,SBBR,2023-07-14 09:00,19.8,1013.4,11193,9,23,1.2,48,Chuva
MET2023-1405,SBBR,2023-07-14 12:00,20.7,1012.9,11193,9,26,1.2,31,Chuva
MET2023-1401,SBCF,2023-07-14 00:00,19.4,1014.3,8035,10,29,0.8,43,Chuva
MET2023-1402,SBCF,2023-07-14 03:00,18.4,1014.8,8035,10,31,0.8,22,Chuva
MET2023-1403,SBCF,2023-07-14 06:00,17.4,1015.2,8035,10,23,0.8,46,Chuva
MET2023-1404,SBCF,2023-07-14 09:00,18.4,1014.8,8035,10,26,0.8,22,Chuva
MET2023-1405,SBCF,2023-07-14 12:00,19.4,1014.3,8035,10,20,0.8,27,Chuva
MET2023-1401,SBPA,2023-07-14 00:00,15.7,1020.3,5892,23,43,3.2,59,Chuva
MET2023-1402,SBPA,2023-07-14 03:00,14.7,1020.8,5892,23,42,3.2,55,Chuva
MET2023-1403,SBPA,2023-07-14 06:00,13.7,1021.3,5892,23,48,3.2,61,Chuva
MET2023-1404,SBPA,2023-07-14 09:00,14.7,1020.8,5892,23,40,3.2,59,Chuva
MET2023-1405,SBPA,2023-07-14 12:00,15.7,1020.3,5892,23,41,3.2,71,Chuva
MET2023-1401,SBCT,2023-07-14 00:00,12.7,1014.7,6077,24,34,2.9,59,Chuva
MET2023-1402,SBCT,2023-07-14 03:00,11.8,1015.2,6077,24,45,2.9,45,Chuva
MET2023-1403,SBCT,2023-07-14 06:00,10.8,1015.7,6077,24,47,2.9,59,Chuva
MET2023-1404,SBCT,2023-07-14 09:00,11.8,1015.2,6077,24,35,2.9,62,Chuva
MET2023-1405,SBCT,2023-07-14 12:00,12.7,1014.7,6077,24,47,2.9,65,Chuva
MET2023-1401,SBRF,2023-07-14 00:00,27.2,1012.5,11892,17,35,0.0,8,Ceu aberto
MET2023-1402,SBRF,2023-07-14 03:00,26.3,1013.0,11892,17,29,0.0,37,Ceu aberto
MET2023-1403,SBRF,2023-07-14 06:00,25.3,1013.5,11892,17,38,0.0,42,Ceu aberto
MET2023-1404,SBRF,2023-07-14 09:00,26.3,1013.0,11892,17,39,0.0,1,Ceu aberto
MET2023-1405,SBRF,2023-07-14 12:00,27.2,1012.5,11892,17,31,0.0,14,Ceu aberto
MET2023-1401,SBFL,2023-07-14 00:00,13.8,1014.5,6601,24,36,3.7,57,Chuva
MET2023-1402,SBFL,2023-07-14 03:00,12.8,1015.0,6601,24,41,3.7,73,Chuva
MET2023-1403,SBFL,2023-07-14 06:00,11.8,1015.5,6601,24,40,3.7,98,Chuva
MET2023-1404,SBFL,2023-07-14 09:00,12.8,1015.0,6601,24,49,3.7,78,Chuva
MET2023-1405,SBFL,2023-07-14 12:00,13.8,1014.5,6601,24,43,3.7,84,Chuva
MET2023-1401,SBSV,2023-07-14 00:00,21.7,1015.7,8741,19,32,2.2,38,Chuva
MET2023-1402,SBSV,2023-07-14 03:00,20.7,1016.1,8741,19,43,2.2,56,Chuva
MET2023-1403,SBSV,2023-07-14 06:00,19.7,1016.6,8741,19,37,2.2,58,Chuva
MET2023-1404,SBSV,2023-07-14 09:00,20.7,1016.1,8741,19,42,2.2,56,Chuva
MET2023-1405,SBSV,2023-07-14 12:00,21.7,1015.7,8741,19,31,2.2,49,Chuva
MET2023-1401,SBCG,2023-07-14 00:00,19.6,1016.3,10277,12,35,1.4,44,Chuva
MET2023-1402,SBCG,2023-07-14 03:00,18.6,1016.8,10277,12,31,1.4,26,Chuva
MET2023-1403,SBCG,2023-07-14 06:00,17.6,1017.3,10277,12,25,1.4,32,Chuva
MET2023-1404,SBCG,2023-07-14 09:00,18.6,1016.8,10277,12,33,1.4,42,Chuva
MET2023-1405,SBCG,2023-07-14 12:00,19.6,1016.3,10277,12,29,1.4,16,Chuva
MET2023-1501,SBGR,2023-07-15 00:00,19.6,1014.9,8055,17,36,2.4,61,Chuva
MET2023-1502,SBGR,2023-07-15 03:00,18.6,1015.4,8055,17,41,2.4,53,Chuva
MET2023-1503,SBGR,2023-07-15 06:00,17.6,1015.9,8055,17,40,2.4,53,Chuva
MET2023-1504,SBGR,2023-07-15 09:00,18.6,1015.4,8055,17,34,2.4,61,Chuva
MET2023-1505,SBGR,2023-07-15 12:00,19.6,1014.9,8055,17,36,2.4,26,Chuva
MET2023-1501,SBGL,2023-07-15 00:00,22.9,1011.8,10603,20,36,1.7,37,Chuva
MET2023-1502,SBGL,2023-07-15 03:00,21.9,1012.3,10603,20,42,1.7,36,Chuva
MET2023-1503,SBGL,2023-07-15 06:00,20.9,1012.8,10603,20,45,1.7,38,Chuva
MET2023-1504,SBGL,2023-07-15 09:00,21.9,1012.3,10603,20,30,1.7,39,Chuva
MET2023-1505,SBGL,2023-07-15 12:00,22.9,1011.8,10603,20,30,1.7,53,Chuva
MET2023-1501,SBBR,2023-07-15 00:00,23.1,1013.0,10618,13,33,0.9,41,Chuva
MET2023-1502,SBBR,2023-07-15 03:00,22.1,1013.5,10618,13,34,0.9,37,Chuva
MET2023-1503,SBBR,2023-07-15 06:00,21.1,1014.0,10618,13,24,0.9,44,Chuva
MET2023-1504,SBBR,2023-07-15 09:00,22.1,1013.5,10618,13,30,0.9,32,Chuva
MET2023-1505,SBBR,2023-07-15 12:00,23.1,1013.0,10618,13,29,0.9,26,Chuva
MET2023-1501,SBCF,2023-07-15 00:00,18.7,1011.5,9334,13,28,1.6,49,Chuva
MET2023-1502,SBCF,2023-07-15 03:00,17.7,1012.0,9334,13,24,1.6,58,Chuva
MET2023-1503,SBCF,2023-07-15 06:00,16.7,1012.5,9334,13,34,1.6,43,Chuva
MET2023-1504,SBCF,2023-07-15 09:00,17.7,1012.0,9334,13,24,1.6,42,Chuva
MET2023-1505,SBCF,2023-07-15 12:00,18.7,1011.5,9334,13,28,1.6,36,Chuva
MET2023-1501,SBPA,2023-07-15 00:00,12.8,1014.8,6993,24,37,3.5,53,Chuva
MET2023-1502,SBPA,2023-07-15 03:00,11.8,1015.3,6993,24,44,3.5,73,Chuva
MET2023-1503,SBPA,2023-07-15 06:00,10.8,1015.8,6993,24,39,3.5,75,Chuva
MET2023-1504,SBPA,2023-07-15 09:00,11.8,1015.3,6993,24,44,3.5,42,Chuva
MET2023-1505,SBPA,2023-07-15 12:00,12.8,1014.8,6993,24,43,3.5,75,Chuva
MET2023-1501,SBCT,2023-07-15 00:00,12.0,1017.1,4535,26,48,3.6,79,Chuva
MET2023-1502,SBCT,2023-07-15 03:00,11.0,1017.6,4535,26,44,3.6,62,Chuva
MET2023-1503,SBCT,2023-07-15 06:00,10.0,1018.1,4535,26,48,3.6,74,Chuva
MET2023-1504,SBCT,2023-07-15 09:00,11.0,1017.6,4535,26,40,3.6,55,Chuva
MET2023-1505,SBCT,2023-07-15 12:00,12.0,1017.1,4535,26,38,3.6,73,Chuva
MET2023-1501,SBRF,2023-07-15 00:00,25.2,1012.9,10925,19,30,0.3,24,Ceu aberto
MET2023-1502,SBRF,2023-07-15 03:00,24.2,1013.4,10925,19,34,0.3,21,Ceu aberto
MET2023-1503,SBRF,2023-07-15 06:00,23.2,1013.9,10925,19,42,0.3,26,Ceu aberto
MET2023-1504,SBRF,2023-07-15 09:00,24.2,1013.4,10925,19,30,0.3,32,Ceu aberto
MET2023-1505,SBRF,2023-07-15 12:00,25.2,1012.9,10925,19,34,0.3,16,Ceu aberto
MET2023-1501,SBFL,2023-07-15 00:00,15.6,1013.9,7464,21,44,3.5,65,Chuva
MET2023-1502,SBFL,2023-07-15 03:00,14.6,1014.4,7464,21,37,3.5,69,Chuva
MET2023-1503,SBFL,2023-07-15 06:00,13.6,1014.9,7464,21,45,3.5,79,Chuva
MET2023-1504,SBFL,2023-07-15 09:00,14.6,1014.4,7464,21,32,3.5,71,Chuva
MET2023-1505,SBFL,2023-07-15 12:00,15.6,1013.9,7464,21,37,3.5,91,Chuva
MET2023-1501,SBSV,2023-07-15 00:00,26.1,1014.7,11257,20,34,0.9,35,Chuva
MET2023-1502,SBSV,2023-07-15 03:00,25.1,1015.2,11257,20,32,0.9,39,Chuva
MET2023-1503,SBSV,2023-07-15 06:00,24.1,1015.7,11257,20,31,0.9,45,Chuva
MET2023-1504,SBSV,2023-07-15 09:00,25.1,1015.2,11257,20,35,0.9,33,Chuva
MET2023-1505,SBSV,2023-07-15 12:00,26.1,1014.7,11257,20,36,0.9,39,Chuva
MET2023-1501,SBCG,2023-07-15 00:00,18.8,1013.5,8592,12,35,1.9,44,Chuva
MET2023-1502,SBCG,2023-07-15 03:00,17.8,1014.0,8592,12,25,1.9,44,Chuva
MET2023-1503,SBCG,2023-07-15 06:00,16.8,1014.5,8592,12,35,1.9,69,Chuva
MET2023-1504,SBCG,2023-07-15 09:00,17.8,1014.0,8592,12,25,1.9,57,Chuva
MET2023-1505,SBCG,2023-07-15 12:00,18.8,1013.5,8592,12,26,1.9,64,Chuva
MET2023-1601,SBGR,2023-07-16 00:00,18.9,1011.8,8087,17,38,1.3,55,Chuva
MET2023-1602,SBGR,2023-07-16 03:00,17.9,1012.3,8087,17,30,1.3,36,Chuva
MET2023-1603,SBGR,2023-07-16 06:00,16.9,1012.9,8087,17,33,1.3,45,Chuva
MET2023-1604,SBGR,2023-07-16 09:00,17.9,1012.3,8087,17,28,1.3,39,Chuva
MET2023-1605,SBGR,2023-07-16 12:00,18.9,1011.8,8087,17,31,1.3,29,Chuva
MET2023-1601,SBGL,2023-07-16 00:00,18.1,1011.5,9103,10,29,2.1,27,Chuva
MET2023-1602,SBGL,2023-07-16 03:00,17.1,1012.1,9103,10,20,2.1,56,Chuva
MET2023-1603,SBGL,2023-07-16 06:00,16.1,1012.6,9103,10,28,2.1,51,Chuva
MET2023-1604,SBGL,2023-07-16 09:00,17.1,1012.1,9103,10,30,2.1,62,Chuva
MET2023-1605,SBGL,2023-07-16 12:00,18.1,1011.5,9103,10,31,2.1,44,Chuva
MET2023-1601,SBBR,2023-07-16 00:00,23.1,1011.5,12434,12,22,0.3,18,Ceu aberto
MET2023-1602,SBBR,2023-07-16 03:00,22.1,1012.0,12434,12,26,0.3,25,Ceu aberto
MET2023-1603,SBBR,2023-07-16 06:00,21.1,1012.5,12434,12,27,0.3,39,Ceu aberto
MET2023-1604,SBBR,2023-07-16 09:00,22.1,1012.0,12434,12,27,0.3,26,Ceu aberto
MET2023-1605,SBBR,2023-07-16 12:00,23.1,1011.5,12434,12,35,0.3,24,Ceu aberto
MET2023-1601,SBCF,2023-07-16 00:00,20.4,1014.3,7245,10,24,1.2,36,Chuva
MET2023-1602,SBCF,2023-07-16 03:00,19.4,1014.8,7245,10,24,1.2,55,Chuva
MET2023-1603,SBCF,2023-07-16 06:00,18.3,1015.4,7245,10,27,1.2,37,Chuva
MET2023-1604,SBCF,2023-07-16 09:00,19.4,1014.8,7245,10,21,1.2,43,Chuva
MET2023-1605,SBCF,2023-07-16 12:00,20.4,1014.3,7245,10,21,1.2,38,Chuva
MET2023-1601,SBPA,2023-07-16 00:00,12.4,1016.0,5453,24,43,4.0,85,Chuva
MET2023-1602,SBPA,2023-07-16 03:00,11.4,1016.5,5453,24,37,4.0,84,Chuva
MET2023-1603,SBPA,2023-07-16 06:00,10.4,1017.0,5453,24,40,4.0,90,Chuva
MET2023-1604,SBPA,2023-07-16 09:00,11.4,1016.5,5453,24,45,4.0,71,Chuva
MET2023-1605,SBPA,2023-07-16 12:00,12.4,1016.0,5453,24,48,4.0,66,Chuva
MET2023-1601,SBCT,2023-07-16 00:00,12.9,1010.6,6987,23,47,2.3,52,Chuva
MET2023-1602,SBCT,2023-07-16 03:00,11.8,1011.1,6987,23,41,2.3,54,Chuva
MET2023-1603,SBCT,2023-07-16 06:00,10.8,1011.6,6987,23,43,2.3,38,Chuva
MET2023-1604,SBCT,2023-07-16 09:00,11.8,1011.1,6987,23,34,2.3,62,Chuva
MET2023-1605,SBCT,2023-07-16 12:00,12.9,1010.6,6987,23,40,2.3,48,Chuva
MET2023-1601,SBRF,2023-07-16 00:00,23.2,1018.0,10519,15,39,0.1,26,Ceu aberto
MET2023-1602,SBRF,2023-07-16 03:00,22.2,1018.5,10519,15,28,0.1,5,Ceu aberto
MET2023-1603,SBRF,2023-07-16 06:00,21.2,1019.0,10519,15,31,0.1,25,Ceu aberto
MET2023-1604,SBRF,2023-07-16 09:00,22.2,1018.5,10519,15,34,0.1,22,Ceu aberto
MET2023-1605,SBRF,2023-07-16 12:00,23.2,1018.0,10519,15,40,0.1,14,Ceu aberto
MET2023-1601,SBFL,2023-07-16 00:00,17.1,1013.7,7433,22,43,2.6,46,Chuva
MET2023-1602,SBFL,2023-07-16 03:00,16.1,1014.2,7433,22,36,2.6,73,Chuva
MET2023-1603,SBFL,2023-07-16 06:00,15.1,1014.7,7433,22,35,2.6,70,Chuva
MET2023-1604,SBFL,2023-07-16 09:00,16.1,1014.2,7433,22,41,2.6,59,Chuva
MET2023-1605,SBFL,2023-07-16 12:00,17.1,1013.7,7433,22,33,2.6,74,Chuva
MET2023-1601,SBSV,2023-07-16 00:00,22.6,1015.5,11462,14,31,0.5,30,Chuva
MET2023-1602,SBSV,2023-07-16 03:00,21.6,1016.0,11462,14,25,0.5,48,Chuva
MET2023-1603,SBSV,2023-07-16 06:00,20.6,1016.5,11462,14,26,0.5,25,Chuva
MET2023-1604,SBSV,2023-07-16 09:00,21.6,1016.0,11462,14,29,0.5,35,Chuva
MET2023-1605,SBSV,2023-07-16 12:00,22.6,1015.5,11462,14,39,0.5,26,Chuva
MET2023-1601,SBCG,2023-07-16 00:00,19.4,1009.0,10795,15,31,1.2,43,Chuva
MET2023-1602,SBCG,2023-07-16 03:00,18.4,1009.5,10795,15,37,1.2,41,Chuva
MET2023-1603,SBCG,2023-07-16 06:00,17.4,1010.0,10795,15,31,1.2,22,Chuva
MET2023-1604,SBCG,2023-07-16 09:00,18.4,1009.5,10795,15,35,1.2,30,Chuva
MET2023-1605,SBCG,2023-07-16 12:00,19.4,1009.0,10795,15,39,1.2,31,Chuva
MET2023-1701,SBGR,2023-07-17 00:00,18.7,1011.8,8190,17,34,1.8,52,Chuva
MET2023-1702,SBGR,2023-07-17 03:00,17.7,1012.3,8190,17,36,1.8,62,Chuva
MET2023-1703,SBGR,2023-07-17 06:00,16.7,1012.8,8190,17,31,1.8,47,Chuva
MET2023-1704,SBGR,2023-07-17 09:00,17.7,1012.3,8190,17,32,1.8,44,Chuva
MET2023-1705,SBGR,2023-07-17 12:00,18.7,1011.8,8190,17,39,1.8,55,Chuva
MET2023-1701,SBGL,2023-07-17 00:00,20.2,1003.5,10404,12,35,1.3,28,Chuva
MET2023-1702,SBGL,2023-07-17 03:00,19.2,1004.0,10404,12,25,1.3,38,Chuva
MET2023-1703,SBGL,2023-07-17 06:00,18.2,1004.5,10404,12,28,1.3,45,Chuva
