id_voo,codigo_voo,data,horario_previsto,horario_realizado,aeroporto_origem,aeroporto_destino,id_rota,matricula_aeronave,atraso_minutos,status,motivo_atraso,cancelado,desviado
2025-002852,XYZ252852,2025-07-10,03:00,2025-07-10 03:46,SBGR,SBPA,ROT004,PR-VPN,46,Realizado,Meteorologia,0,0
2025-002853,XYZ252853,2025-07-10,03:00,2025-07-10 03:16,SBGL,SBBR,ROT010,PR-WAR,16,Realizado,Meteorologia,0,0
2025-002854,XYZ252854,2025-07-10,03:00,2025-07-10 03:12,SBGL,SBCF,ROT011,PR-XBE,12,Realizado,Meteorologia,0,0
2025-002855,XYZ252855,2025-07-10,03:00,2025-07-10 03:10,SBGL,SBPA,ROT012,PR-YCF,10,Realizado,Meteorologia,0,0
2025-002856,XYZ252856,2025-07-10,03:00,2025-07-10 03:21,SBGL,SBCT,ROT013,PR-ZDG,21,Realizado,Meteorologia,0,0
2025-002857,XYZ252857,2025-07-10,06:00,,SBGR,SBGL,ROT001,PR-ADH,0,Cancelado,Meteorologia,1,0
2025-002858,XYZ252858,2025-07-10,06:00,2025-07-10 06:18,SBGR,SBBR,ROT002,PR-BKR,18,Realizado,Meteorologia,0,0
2025-002859,XYZ252859,2025-07-10,06:00,2025-07-10 06:31,SBGR,SBCF,ROT003,PR-CEV,31,Realizado,Meteorologia,0,0
2025-002860,XYZ252860,2025-07-10,06:00,2025-07-10 06:13,SBGR,SBPA,ROT004,PR-DQF,13,Realizado,Meteorologia,0,0
2025-002861,XYZ252861,2025-07-10,06:00,2025-07-10 06:38,SBGL,SBBR,ROT010,PR-EHX,38,Realizado,Meteorologia,0,0
2025-002862,XYZ252862,2025-07-10,06:00,,SBGL,SBCF,ROT011,PR-FKA,0,Cancelado,Meteorologia,1,0
2025-002863,XYZ252863,2025-07-10,06:00,2025-07-10 06:14,SBGL,SBPA,ROT012,PR-GMB,14,Realizado,Meteorologia,0,0
2025-002864,XYZ252864,2025-07-10,06:00,2025-07-10 06:47,SBGL,SBCT,ROT013,PR-HNC,47,Realizado,Meteorologia,0,0
2025-002865,XYZ252865,2025-07-10,09:00,2025-07-10 09:25,SBGR,SBGL,ROT001,PR-JRD,25,Realizado,Meteorologia,0,0
2025-002866,XYZ252866,2025-07-10,09:00,2025-07-10 09:22,SBGR,SBBR,ROT002,PR-KSE,22,Desviado,Meteorologia,0,1
2025-002867,XYZ252867,2025-07-10,09:00,2025-07-10 09:20,SBGR,SBCF,ROT003,PR-LTF,20,Realizado,Meteorologia,0,0
2025-002868,XYZ252868,2025-07-10,09:00,2025-07-10 09:38,SBGR,SBPA,ROT004,PR-MUG,38,Realizado,Meteorologia,0,0
2025-002869,XYZ252869,2025-07-10,09:00,2025-07-10 09:43,SBGL,SBBR,ROT010,PR-NVH,43,Realizado,Meteorologia,0,0
2025-002870,XYZ252870,2025-07-10,09:00,2025-07-10 09:34,SBGL,SBCF,ROT011,PR-PWL,34,Realizado,Meteorologia,0,0
2025-002871,XYZ252871,2025-07-10,09:00,,SBGL,SBPA,ROT012,PR-QXA,0,Cancelado,Meteorologia,1,0
2025-002872,XYZ252872,2025-07-10,09:00,2025-07-10 09:21,SBGL,SBCT,ROT013,PR-RYB,21,Realizado,Meteorologia,0,0
2025-002873,XYZ252873,2025-07-10,12:00,2025-07-10 12:35,SBGR,SBGL,ROT001,PR-SCD,35,Realizado,Meteorologia,0,0
2025-002874,XYZ252874,2025-07-10,12:00,2025-07-10 12:36,SBGR,SBBR,ROT002,PR-TQJ,36,Realizado,Meteorologia,0,0
2025-002875,XYZ252875,2025-07-10,12:00,2025-07-10 12:10,SBGR,SBCF,ROT003,PR-UKM,10,Realizado,Meteorologia,0,0
2025-002876,XYZ252876,2025-07-10,12:00,2025-07-10 12:46,SBGR,SBPA,ROT004,PR-VPN,46,Realizado,Meteorologia,0,0
2025-002877,XYZ252877,2025-07-10,12:00,2025-07-10 12:22,SBGL,SBBR,ROT010,PR-WAR,22,Realizado,Meteorologia,0,0
2025-002878,XYZ252878,2025-07-10,12:00,2025-07-10 12:46,SBGL,SBCF,ROT011,PR-XBE,46,Desviado,Meteorologia,0,1
2025-002879,XYZ252879,2025-07-10,12:00,2025-07-10 12:12,SBGL,SBPA,ROT012,PR-YCF,12,Realizado,Meteorologia,0,0
2025-002880,XYZ252880,2025-07-10,12:00,2025-07-10 12:34,SBGL,SBCT,ROT013,PR-ZDG,34,Realizado,Meteorologia,0,0
2025-002881,XYZ252881,2025-07-11,00:00,2025-07-11 00:36,SBGR,SBGL,ROT001,PR-ADH,36,Realizado,Meteorologia,0,0
2025-002882,XYZ252882,2025-07-11,00:00,2025-07-11 00:58,SBGR,SBBR,ROT002,PR-BKR,58,Desviado,Meteorologia,0,1
2025-002883,XYZ252883,2025-07-11,00:00,2025-07-11 00:34,SBGR,SBCF,ROT003,PR-CEV,34,Realizado,Meteorologia,0,0
2025-002884,XYZ252884,2025-07-11,00:00,2025-07-11 00:17,SBGR,SBPA,ROT004,PR-DQF,17,Realizado,Meteorologia,0,0
2025-002885,XYZ252885,2025-07-11,00:00,2025-07-11 00:26,SBGL,SBBR,ROT010,PR-EHX,26,Realizado,Meteorologia,0,0
2025-002886,XYZ252886,2025-07-11,00:00,2025-07-11 00:56,SBGL,SBCF,ROT011,PR-FKA,56,Desviado,Meteorologia,0,1
2025-002887,XYZ252887,2025-07-11,00:00,2025-07-11 00:18,SBGL,SBPA,ROT012,PR-GMB,18,Realizado,Meteorologia,0,0
2025-002888,XYZ252888,2025-07-11,00:00,2025-07-11 00:27,SBGL,SBCT,ROT013,PR-HNC,27,Realizado,Meteorologia,0,0
2025-002889,XYZ252889,2025-07-11,03:00,2025-07-11 03:42,SBGR,SBGL,ROT001,PR-JRD,42,Realizado,Meteorologia,0,0
2025-002890,XYZ252890,2025-07-11,03:00,2025-07-11 03:37,SBGR,SBBR,ROT002,PR-KSE,37,Realizado,Meteorologia,0,0
2025-002891,XYZ252891,2025-07-11,03:00,2025-07-11 03:20,SBGR,SBCF,ROT003,PR-LTF,20,Realizado,Meteorologia,0,0
2025-002892,XYZ252892,2025-07-11,03:00,2025-07-11 03:13,SBGR,SBPA,ROT004,PR-MUG,13,Realizado,Meteorologia,0,0
2025-002893,XYZ252893,2025-07-11,03:00,2025-07-11 03:31,SBGL,SBBR,ROT010,PR-NVH,31,Realizado,Meteorologia,0,0
2025-002894,XYZ252894,2025-07-11,03:00,2025-07-11 03:35,SBGL,SBCF,ROT011,PR-PWL,35,Desviado,Meteorologia,0,1
2025-002895,XYZ252895,2025-07-11,03:00,2025-07-11 03:38,SBGL,SBPA,ROT012,PR-QXA,38,Realizado,Meteorologia,0,0
2025-002896,XYZ252896,2025-07-11,03:00,2025-07-11 03:48,SBGL,SBCT,ROT013,PR-RYB,48,Realizado,Meteorologia,0,0
2025-002897,XYZ252897,2025-07-11,06:00,2025-07-11 06:44,SBGR,SBGL,ROT001,PR-SCD,44,Realizado,Meteorologia,0,0
2025-002898,XYZ252898,2025-07-11,06:00,2025-07-11 06:14,SBGR,SBBR,ROT002,PR-TQJ,14,Realizado,Meteorologia,0,0
2025-002899,XYZ252899,2025-07-11,06:00,2025-07-11 06:24,SBGR,SBCF,ROT003,PR-UKM,24,Realizado,Meteorologia,0,0
2025-002900,XYZ252900,2025-07-11,06:00,2025-07-11 06:39,SBGR,SBPA,ROT004,PR-VPN,39,Realizado,Meteorologia,0,0
2025-002901,XYZ252901,2025-07-11,06:00,2025-07-11 06:31,SBGL,SBBR,ROT010,PR-WAR,31,Realizado,Meteorologia,0,0
2025-002902,XYZ252902,2025-07-11,06:00,2025-07-11 06:27,SBGL,SBCF,ROT011,PR-XBE,27,Realizado,Meteorologia,0,0
2025-002903,XYZ252903,2025-07-11,06:00,2025-07-11 06:13,SBGL,SBPA,ROT012,PR-YCF,13,Realizado,Meteorologia,0,0
2025-002904,XYZ252904,2025-07-11,06:00,2025-07-11 06:15,SBGL,SBCT,ROT013,PR-ZDG,15,Realizado,Meteorologia,0,0
2025-002905,XYZ252905,2025-07-11,09:00,2025-07-11 09:40,SBGR,SBGL,ROT001,PR-ADH,40,Realizado,Meteorologia,0,0
2025-002906,XYZ252906,2025-07-11,09:00,2025-07-11 09:38,SBGR,SBBR,ROT002,PR-BKR,38,Realizado,Meteorologia,0,0
2025-002907,XYZ252907,2025-07-11,09:00,2025-07-11 09:41,SBGR,SBCF,ROT003,PR-CEV,41,Realizado,Meteorologia,0,0
2025-002908,XYZ252908,2025-07-11,09:00,2025-07-11 09:27,SBGR,SBPA,ROT004,PR-DQF,27,Realizado,Meteorologia,0,0
2025-002909,XYZ252909,2025-07-11,09:00,2025-07-11 09:40,SBGL,SBBR,ROT010,PR-EHX,40,Realizado,Meteorologia,0,0
2025-002910,XYZ252910,2025-07-11,09:00,2025-07-11 09:29,SBGL,SBCF,ROT011,PR-FKA,29,Realizado,Meteorologia,0,0
2025-002911,XYZ252911,2025-07-11,09:00,2025-07-11 09:14,SBGL,SBPA,ROT012,PR-GMB,14,Realizado,Meteorologia,0,0
2025-002912,XYZ252912,2025-07-11,09:00,2025-07-11 09:36,SBGL,SBCT,ROT013,PR-HNC,36,Realizado,Meteorologia,0,0
2025-002913,XYZ252913,2025-07-11,12:00,2025-07-11 12:41,SBGR,SBGL,ROT001,PR-JRD,41,Realizado,Meteorologia,0,0
2025-002914,XYZ252914,2025-07-11,12:00,2025-07-11 12:40,SBGR,SBBR,ROT002,PR-KSE,40,Realizado,Meteorologia,0,0
2025-002915,XYZ252915,2025-07-11,12:00,2025-07-11 12:39,SBGR,SBCF,ROT003,PR-LTF,39,Realizado,Meteorologia,0,0
2025-002916,XYZ252916,2025-07-11,12:00,2025-07-11 12:38,SBGR,SBPA,ROT004,PR-MUG,38,Realizado,Meteorologia,0,0
2025-002917,XYZ252917,2025-07-11,12:00,2025-07-11 12:26,SBGL,SBBR,ROT010,PR-NVH,26,Realizado,Meteorologia,0,0
2025-002918,XYZ252918,2025-07-11,12:00,2025-07-11 12:41,SBGL,SBCF,ROT011,PR-PWL,41,Realizado,Meteorologia,0,0
2025-002919,XYZ252919,2025-07-11,12:00,2025-07-11 12:41,SBGL,SBPA,ROT012,PR-QXA,41,Realizado,Meteorologia,0,0
2025-002920,XYZ252920,2025-07-11,12:00,2025-07-11 12:34,SBGL,SBCT,ROT013,PR-RYB,34,Realizado,Meteorologia,0,0
2025-002921,XYZ252921,2025-07-12,00:00,,SBGR,SBGL,ROT001,PR-SCD,0,Cancelado,Meteorologia,1,0
2025-002922,XYZ252922,2025-07-12,00:00,2025-07-12 00:23,SBGR,SBBR,ROT002,PR-TQJ,23,Realizado,Meteorologia,0,0
2025-002923,XYZ252923,2025-07-12,00:00,2025-07-12 00:11,SBGR,SBCF,ROT003,PR-UKM,11,Realizado,Meteorologia,0,0
2025-002924,XYZ252924,2025-07-12,00:00,2025-07-12 00:28,SBGR,SBPA,ROT004,PR-VPN,28,Realizado,Meteorologia,0,0
2025-002925,XYZ252925,2025-07-12,00:00,2025-07-12 00:27,SBGL,SBBR,ROT010,PR-WAR,27,Realizado,Meteorologia,0,0
2025-002926,XYZ252926,2025-07-12,00:00,2025-07-12 00:33,SBGL,SBCF,ROT011,PR-XBE,33,Realizado,Meteorologia,0,0
2025-002927,XYZ252927,2025-07-12,00:00,2025-07-12 00:22,SBGL,SBPA,ROT012,PR-YCF,22,Realizado,Meteorologia,0,0
2025-002928,XYZ252928,2025-07-12,00:00,2025-07-12 00:14,SBGL,SBCT,ROT013,PR-ZDG,14,Realizado,Meteorologia,0,0
2025-002929,XYZ252929,2025-07-12,03:00,2025-07-12 03:57,SBGR,SBGL,ROT001,PR-ADH,57,Desviado,Meteorologia,0,1
2025-002930,XYZ252930,2025-07-12,03:00,2025-07-12 03:46,SBGR,SBBR,ROT002,PR-BKR,46,Desviado,Meteorologia,0,1
2025-002931,XYZ252931,2025-07-12,03:00,2025-07-12 03:13,SBGR,SBCF,ROT003,PR-CEV,13,Realizado,Meteorologia,0,0
2025-002932,XYZ252932,2025-07-12,03:00,2025-07-12 03:36,SBGR,SBPA,ROT004,PR-DQF,36,Realizado,Meteorologia,0,0
2025-002933,XYZ252933,2025-07-12,03:00,2025-07-12 03:29,SBGL,SBBR,ROT010,PR-EHX,29,Realizado,Meteorologia,0,0
2025-002934,XYZ252934,2025-07-12,03:00,2025-07-12 03:32,SBGL,SBCF,ROT011,PR-FKA,32,Realizado,Meteorologia,0,0
2025-002935,XYZ252935,2025-07-12,03:00,2025-07-12 03:24,SBGL,SBPA,ROT012,PR-GMB,24,Desviado,Meteorologia,0,1
2025-002936,XYZ252936,2025-07-12,03:00,2025-07-12 03:18,SBGL,SBCT,ROT013,PR-HNC,18,Realizado,Meteorologia,0,0
2025-002937,XYZ252937,2025-07-12,06:00,2025-07-12 06:43,SBGR,SBGL,ROT001,PR-JRD,43,Realizado,Meteorologia,0,0
2025-002938,XYZ252938,2025-07-12,06:00,,SBGR,SBBR,ROT002,PR-KSE,0,Cancelado,Meteorologia,1,0
2025-002939,XYZ252939,2025-07-12,06:00,,SBGR,SBCF,ROT003,PR-LTF,0,Cancelado,Meteorologia,1,0
2025-002940,XYZ252940,2025-07-12,06:00,2025-07-12 06:45,SBGR,SBPA,ROT004,PR-MUG,45,Realizado,Meteorologia,0,0
2025-002941,XYZ252941,2025-07-12,06:00,2025-07-12 06:14,SBGL,SBBR,ROT010,PR-NVH,14,Realizado,Meteorologia,0,0
2025-002942,XYZ252942,2025-07-12,06:00,2025-07-12 06:44,SBGL,SBCF,ROT011,PR-PWL,44,Realizado,Meteorologia,0,0
2025-002943,XYZ252943,2025-07-12,06:00,2025-07-12 06:30,SBGL,SBPA,ROT012,PR-QXA,30,Realizado,Meteorologia,0,0
2025-002944,XYZ252944,2025-07-12,06:00,2025-07-12 06:24,SBGL,SBCT,ROT013,PR-RYB,24,Desviado,Meteorologia,0,1
2025-002945,XYZ252945,2025-07-12,09:00,2025-07-12 09:30,SBGR,SBGL,ROT001,PR-SCD,30,Realizado,Meteorologia,0,0
2025-002946,XYZ252946,2025-07-12,09:00,2025-07-12 09:23,SBGR,SBBR,ROT002,PR-TQJ,23,Desviado,Meteorologia,0,1
2025-002947,XYZ252947,2025-07-12,09:00,2025-07-12 09:47,SBGR,SBCF,ROT003,PR-UKM,47,Realizado,Meteorologia,0,0
2025-002948,XYZ252948,2025-07-12,09:00,2025-07-12 09:13,SBGR,SBPA,ROT004,PR-VPN,13,Realizado,Meteorologia,0,0
2025-002949,XYZ252949,2025-07-12,09:00,2025-07-12 09:36,SBGL,SBBR,ROT010,PR-WAR,36,Realizado,Meteorologia,0,0
2025-002950,XYZ252950,2025-07-12,09:00,2025-07-12 09:34,SBGL,SBCF,ROT011,PR-XBE,34,Realizado,Meteorologia,0,0
2025-002951,XYZ252951,2025-07-12,09:00,2025-07-12 09:38,SBGL,SBPA,ROT012,PR-YCF,38,Realizado,Meteorologia,0,0
2025-002952,XYZ252952,2025-07-12,09:00,2025-07-12 09:36,SBGL,SBCT,ROT013,PR-ZDG,36,Realizado,Meteorologia,0,0
2025-002953,XYZ252953,2025-07-12,12:00,2025-07-12 12:12,SBGR,SBGL,ROT001,PR-ADH,12,Realizado,Meteorologia,0,0
2025-002954,XYZ252954,2025-07-12,12:00,2025-07-12 12:47,SBGR,SBBR,ROT002,PR-BKR,47,Realizado,Meteorologia,0,0
2025-002955,XYZ252955,2025-07-12,12:00,,SBGR,SBCF,ROT003,PR-CEV,0,Cancelado,Meteorologia,1,0
2025-002956,XYZ252956,2025-07-12,12:00,2025-07-12 12:14,SBGR,SBPA,ROT004,PR-DQF,14,Realizado,Meteorologia,0,0
2025-002957,XYZ252957,2025-07-12,12:00,2025-07-12 12:18,SBGL,SBBR,ROT010,PR-EHX,18,Realizado,Meteorologia,0,0
2025-002958,XYZ252958,2025-07-12,12:00,2025-07-12 12:29,SBGL,SBCF,ROT011,PR-FKA,29,Realizado,Meteorologia,0,0
2025-002959,XYZ252959,2025-07-12,12:00,2025-07-12 12:32,SBGL,SBPA,ROT012,PR-GMB,32,Realizado,Meteorologia,0,0
2025-002960,XYZ252960,2025-07-12,12:00,2025-07-12 12:18,SBGL,SBCT,ROT013,PR-HNC,18,Realizado,Meteorologia,0,0
2025-002961,XYZ252961,2025-07-13,00:00,2025-07-13 00:39,SBGR,SBGL,ROT001,PR-JRD,39,Realizado,Meteorologia,0,0
2025-002962,XYZ252962,2025-07-13,00:00,2025-07-13 00:36,SBGR,SBBR,ROT002,PR-KSE,36,Realizado,Meteorologia,0,0
2025-002963,XYZ252963,2025-07-13,00:00,2025-07-13 00:15,SBGR,SBCF,ROT003,PR-LTF,15,Realizado,Meteorologia,0,0
2025-002964,XYZ252964,2025-07-13,00:00,2025-07-13 00:47,SBGR,SBPA,ROT004,PR-MUG,47,Realizado,Meteorologia,0,0
2025-002965,XYZ252965,2025-07-13,00:00,2025-07-13 00:38,SBGL,SBBR,ROT010,PR-NVH,38,Realizado,Meteorologia,0,0
2025-002966,XYZ252966,2025-07-13,00:00,2025-07-13 00:47,SBGL,SBCF,ROT011,PR-PWL,47,Realizado,Meteorologia,0,0
2025-002967,XYZ252967,2025-07-13,00:00,2025-07-13 00:21,SBGL,SBPA,ROT012,PR-QXA,21,Realizado,Meteorologia,0,0
2025-002968,XYZ252968,2025-07-13,00:00,2025-07-13 00:33,SBGL,SBCT,ROT013,PR-RYB,33,Realizado,Meteorologia,0,0
2025-002969,XYZ252969,2025-07-13,03:00,2025-07-13 03:35,SBGR,SBGL,ROT001,PR-SCD,35,Realizado,Meteorologia,0,0
2025-002970,XYZ252970,2025-07-13,03:00,2025-07-13 03:12,SBGR,SBBR,ROT002,PR-TQJ,12,Realizado,Meteorologia,0,0
2025-002971,XYZ252971,2025-07-13,03:00,2025-07-13 03:23,SBGR,SBCF,ROT003,PR-UKM,23,Realizado,Meteorologia,0,0
2025-002972,XYZ252972,2025-07-13,03:00,2025-07-13 03:18,SBGR,SBPA,ROT004,PR-VPN,18,Realizado,Meteorologia,0,0
2025-002973,XYZ252973,2025-07-13,03:00,2025-07-13 03:20,SBGL,SBBR,ROT010,PR-WAR,20,Realizado,Meteorologia,0,0
2025-002974,XYZ252974,2025-07-13,03:00,2025-07-13 03:38,SBGL,SBCF,ROT011,PR-XBE,38,Desviado,Meteorologia,0,1
2025-002975,XYZ252975,2025-07-13,03:00,2025-07-13 03:27,SBGL,SBPA,ROT012,PR-YCF,27,Desviado,Meteorologia,0,1
2025-002976,XYZ252976,2025-07-13,03:00,2025-07-13 03:11,SBGL,SBCT,ROT013,PR-ZDG,11,Realizado,Meteorologia,0,0
2025-002977,XYZ252977,2025-07-13,06:00,2025-07-13 06:16,SBGR,SBGL,ROT001,PR-ADH,16,Realizado,Meteorologia,0,0
2025-002978,XYZ252978,2025-07-13,06:00,2025-07-13 06:26,SBGR,SBBR,ROT002,PR-BKR,26,Realizado,Meteorologia,0,0
2025-002979,XYZ252979,2025-07-13,06:00,2025-07-13 06:45,SBGR,SBCF,ROT003,PR-CEV,45,Realizado,Meteorologia,0,0
2025-002980,XYZ252980,2025-07-13,06:00,2025-07-13 06:39,SBGR,SBPA,ROT004,PR-DQF,39,Realizado,Meteorologia,0,0
2025-002981,XYZ252981,2025-07-13,06:00,2025-07-13 06:55,SBGL,SBBR,ROT010,PR-EHX,55,Desviado,Meteorologia,0,1
2025-002982,XYZ252982,2025-07-13,06:00,2025-07-13 06:47,SBGL,SBCF,ROT011,PR-FKA,47,Realizado,Meteorologia,0,0
2025-002983,XYZ252983,2025-07-13,06:00,,SBGL,SBPA,ROT012,PR-GMB,0,Cancelado,Meteorologia,1,0
2025-002984,XYZ252984,2025-07-13,06:00,2025-07-13 06:30,SBGL,SBCT,ROT013,PR-HNC,30,Realizado,Meteorologia,0,0
2025-002985,XYZ252985,2025-07-13,09:00,2025-07-13 09:35,SBGR,SBGL,ROT001,PR-JRD,35,Realizado,Meteorologia,0,0
2025-002986,XYZ252986,2025-07-13,09:00,2025-07-13 09:44,SBGR,SBBR,ROT002,PR-KSE,44,Realizado,Meteorologia,0,0
2025-002987,XYZ252987,2025-07-13,09:00,2025-07-13 09:18,SBGR,SBCF,ROT003,PR-LTF,18,Realizado,Meteorologia,0,0
2025-002988,XYZ252988,2025-07-13,09:00,2025-07-13 09:42,SBGR,SBPA,ROT004,PR-MUG,42,Realizado,Meteorologia,0,0
2025-002989,XYZ252989,2025-07-13,09:00,,SBGL,SBBR,ROT010,PR-NVH,0,Cancelado,Meteorologia,1,0
2025-002990,XYZ252990,2025-07-13,09:00,2025-07-13 09:25,SBGL,SBCF,ROT011,PR-PWL,25,Realizado,Meteorologia,0,0
2025-002991,XYZ252991,2025-07-13,09:00,2025-07-13 09:41,SBGL,SBPA,ROT012,PR-QXA,41,Desviado,Meteorologia,0,1
2025-002992,XYZ252992,2025-07-13,09:00,2025-07-13 09:39,SBGL,SBCT,ROT013,PR-RYB,39,Realizado,Meteorologia,0,0
2025-002993,XYZ252993,2025-07-13,12:00,2025-07-13 12:33,SBGR,SBGL,ROT001,PR-SCD,33,Realizado,Meteorologia,0,0
2025-002994,XYZ252994,2025-07-13,12:00,2025-07-13 12:34,SBGR,SBBR,ROT002,PR-TQJ,34,Desviado,Meteorologia,0,1
2025-002995,XYZ252995,2025-07-13,12:00,2025-07-13 12:34,SBGR,SBCF,ROT003,PR-UKM,34,Realizado,Meteorologia,0,0
2025-002996,XYZ252996,2025-07-13,12:00,2025-07-13 12:32,SBGR,SBPA,ROT004,PR-VPN,32,Realizado,Meteorologia,0,0
2025-002997,XYZ252997,2025-07-13,12:00,2025-07-13 12:15,SBGL,SBBR,ROT010,PR-WAR,15,Realizado,Meteorologia,0,0
2025-002998,XYZ252998,2025-07-13,12:00,,SBGL,SBCF,ROT011,PR-XBE,0,Cancelado,Meteorologia,1,0
2025-002999,XYZ252999,2025-07-13,12:00,2025-07-13 12:24,SBGL,SBPA,ROT012,PR-YCF,24,Realizado,Meteorologia,0,0
2025-003000,XYZ253000,2025-07-13,12:00,2025-07-13 12:26,SBGL,SBCT,ROT013,PR-ZDG,26,Realizado,Meteorologia,0,0
2025-003001,XYZ253001,2025-07-14,00:00,2025-07-14 00:26,SBGR,SBGL,ROT001,PR-ADH,26,Realizado,Meteorologia,0,0
2025-003002,XYZ253002,2025-07-14,00:00,2025-07-14 00:21,SBGR,SBBR,ROT002,PR-BKR,21,Realizado,Meteorologia,0,0
2025-003003,XYZ253003,2025-07-14,00:00,2025-07-14 00:23,SBGR,SBCF,ROT003,PR-CEV,23,Realizado,Meteorologia,0,0
2025-003004,XYZ253004,2025-07-14,00:00,,SBGR,SBPA,ROT004,PR-DQF,0,Cancelado,Meteorologia,1,0
2025-003005,XYZ253005,2025-07-14,00:00,2025-07-14 00:41,SBGL,SBBR,ROT010,PR-EHX,41,Realizado,Meteorologia,0,0
2025-003006,XYZ253006,2025-07-14,00:00,2025-07-14 00:34,SBGL,SBCF,ROT011,PR-FKA,34,Realizado,Meteorologia,0,0
2025-003007,XYZ253007,2025-07-14,00:00,2025-07-14 00:12,SBGL,SBPA,ROT012,PR-GMB,12,Realizado,Meteorologia,0,0
2025-003008,XYZ253008,2025-07-14,00:00,2025-07-14 00:27,SBGL,SBCT,ROT013,PR-HNC,27,Realizado,Meteorologia,0,0
2025-003009,XYZ253009,2025-07-14,03:00,2025-07-14 03:37,SBGR,SBGL,ROT001,PR-JRD,37,Realizado,Meteorologia,0,0
2025-003010,XYZ253010,2025-07-14,03:00,2025-07-14 03:49,SBGR,SBBR,ROT002,PR-KSE,49,Realizado,Meteorologia,0,0
2025-003011,XYZ253011,2025-07-14,03:00,2025-07-14 03:21,SBGR,SBCF,ROT003,PR-LTF,21,Realizado,Meteorologia,0,0
2025-003012,XYZ253012,2025-07-14,03:00,2025-07-14 03:49,SBGR,SBPA,ROT004,PR-MUG,49,Realizado,Meteorologia,0,0
2025-003013,XYZ253013,2025-07-14,03:00,2025-07-14 03:43,SBGL,SBBR,ROT010,PR-NVH,43,Realizado,Meteorologia,0,0
2025-003014,XYZ253014,2025-07-14,03:00,2025-07-14 03:37,SBGL,SBCF,ROT011,PR-PWL,37,Realizado,Meteorologia,0,0
2025-003015,XYZ253015,2025-07-14,03:00,2025-07-14 03:34,SBGL,SBPA,ROT012,PR-QXA,34,Realizado,Meteorologia,0,0
2025-003016,XYZ253016,2025-07-14,03:00,2025-07-14 03:39,SBGL,SBCT,ROT013,PR-RYB,39,Realizado,Meteorologia,0,0
2025-003017,XYZ253017,2025-07-14,06:00,2025-07-14 06:33,SBGR,SBGL,ROT001,PR-SCD,33,Realizado,Meteorologia,0,0
2025-003018,XYZ253018,2025-07-14,06:00,2025-07-14 06:45,SBGR,SBBR,ROT002,PR-TQJ,45,Realizado,Meteorologia,0,0
2025-003019,XYZ253019,2025-07-14,06:00,2025-07-14 06:35,SBGR,SBCF,ROT003,PR-UKM,35,Realizado,Meteorologia,0,0
2025-003020,XYZ253020,2025-07-14,06:00,2025-07-14 06:26,SBGR,SBPA,ROT004,PR-VPN,26,Desviado,Meteorologia,0,1
2025-003021,XYZ253021,2025-07-14,06:00,2025-07-14 06:12,SBGL,SBBR,ROT010,PR-WAR,12,Realizado,Meteorologia,0,0
2025-003022,XYZ253022,2025-07-14,06:00,2025-07-14 06:25,SBGL,SBCF,ROT011,PR-XBE,25,Realizado,Meteorologia,0,0
2025-003023,XYZ253023,2025-07-14,06:00,2025-07-14 06:43,SBGL,SBPA,ROT012,PR-YCF,43,Desviado,Meteorologia,0,1
2025-003024,XYZ253024,2025-07-14,06:00,2025-07-14 06:14,SBGL,SBCT,ROT013,PR-ZDG,14,Realizado,Meteorologia,0,0
2025-003025,XYZ253025,2025-07-14,09:00,2025-07-14 09:23,SBGR,SBGL,ROT001,PR-ADH,23,Realizado,Meteorologia,0,0
2025-003026,XYZ253026,2025-07-14,09:00,,SBGR,SBBR,ROT002,PR-BKR,0,Cancelado,Meteorologia,1,0
2025-003027,XYZ253027,2025-07-14,09:00,,SBGR,SBCF,ROT003,PR-CEV,0,Cancelado,Meteorologia,1,0
2025-003028,XYZ253028,2025-07-14,09:00,2025-07-14 09:20,SBGR,SBPA,ROT004,PR-DQF,20,Realizado,Meteorologia,0,0
2025-003029,XYZ253029,2025-07-14,09:00,2025-07-14 09:26,SBGL,SBBR,ROT010,PR-EHX,26,Realizado,Meteorologia,0,0
2025-003030,XYZ253030,2025-07-14,09:00,2025-07-14 09:24,SBGL,SBCF,ROT011,PR-FKA,24,Realizado,Meteorologia,0,0
2025-003031,XYZ253031,2025-07-14,09:00,2025-07-14 09:19,SBGL,SBPA,ROT012,PR-GMB,19,Realizado,Meteorologia,0,0
2025-003032,XYZ253032,2025-07-14,09:00,2025-07-14 09:27,SBGL,SBCT,ROT013,PR-HNC,27,Realizado,Meteorologia,0,0
2025-003033,XYZ253033,2025-07-14,12:00,2025-07-14 12:33,SBGR,SBGL,ROT001,PR-JRD,33,Realizado,Meteorologia,0,0
2025-003034,XYZ253034,2025-07-14,12:00,2025-07-14 12:19,SBGR,SBBR,ROT002,PR-KSE,19,Realizado,Meteorologia,0,0
2025-003035,XYZ253035,2025-07-14,12:00,2025-07-14 12:45,SBGR,SBCF,ROT003,PR-LTF,45,Desviado,Meteorologia,0,1
2025-003036,XYZ253036,2025-07-14,12:00,2025-07-14 12:27,SBGR,SBPA,ROT004,PR-MUG,27,Realizado,Meteorologia,0,0
2025-003037,XYZ253037,2025-07-14,12:00,2025-07-14 12:21,SBGL,SBBR,ROT010,PR-NVH,21,Realizado,Meteorologia,0,0
