id_voo,codigo_voo,data,horario_previsto,horario_realizado,aeroporto_origem,aeroporto_destino,id_rota,matricula_aeronave,atraso_minutos,status,motivo_atraso,cancelado,desviado
2024-001611,XYZ241611,2024-07-10,03:00,2024-07-10 03:27,SBGR,SBCF,ROT003,PR-CEV,27,Realizado,Meteorologia,0,0
2024-001612,XYZ241612,2024-07-10,03:00,2024-07-10 03:44,SBGR,SBPA,ROT004,PR-DQF,44,Realizado,Meteorologia,0,0
2024-001613,XYZ241613,2024-07-10,03:00,2024-07-10 03:46,SBGL,SBBR,ROT010,PR-EHX,46,Realizado,Meteorologia,0,0
2024-001614,XYZ241614,2024-07-10,03:00,2024-07-10 03:24,SBGL,SBCF,ROT011,PR-FKA,24,Realizado,Meteorologia,0,0
2024-001615,XYZ241615,2024-07-10,03:00,2024-07-10 03:47,SBGL,SBPA,ROT012,PR-GMB,47,Realizado,Meteorologia,0,0
2024-001616,XYZ241616,2024-07-10,03:00,2024-07-10 03:40,SBGL,SBCT,ROT013,PR-HNC,40,Realizado,Meteorologia,0,0
2024-001617,XYZ241617,2024-07-10,06:00,2024-07-10 06:25,SBGR,SBGL,ROT001,PR-JRD,25,Realizado,Meteorologia,0,0
2024-001618,XYZ241618,2024-07-10,06:00,2024-07-10 06:47,SBGR,SBBR,ROT002,PR-KSE,47,Realizado,Meteorologia,0,0
2024-001619,XYZ241619,2024-07-10,06:00,2024-07-10 06:45,SBGR,SBCF,ROT003,PR-LTF,45,Realizado,Meteorologia,0,0
2024-001620,XYZ241620,2024-07-10,06:00,2024-07-10 06:47,SBGR,SBPA,ROT004,PR-MUG,47,Realizado,Meteorologia,0,0
2024-001621,XYZ241621,2024-07-10,06:00,2024-07-10 06:23,SBGL,SBBR,ROT010,PR-NVH,23,Realizado,Meteorologia,0,0
2024-001622,XYZ241622,2024-07-10,06:00,,SBGL,SBCF,ROT011,PR-PWL,0,Cancelado,Meteorologia,1,0
2024-001623,XYZ241623,2024-07-10,06:00,2024-07-10 06:46,SBGL,SBPA,ROT012,PR-QXA,46,Realizado,Meteorologia,0,0
2024-001624,XYZ241624,2024-07-10,06:00,2024-07-10 06:54,SBGL,SBCT,ROT013,PR-RYB,54,Desviado,Meteorologia,0,1
2024-001625,XYZ241625,2024-07-10,09:00,2024-07-10 09:24,SBGR,SBGL,ROT001,PR-SCD,24,Realizado,Meteorologia,0,0
2024-001626,XYZ241626,2024-07-10,09:00,2024-07-10 09:38,SBGR,SBBR,ROT002,PR-TQJ,38,Realizado,Meteorologia,0,0
2024-001627,XYZ241627,2024-07-10,09:00,2024-07-10 09:18,SBGR,SBCF,ROT003,PR-UKM,18,Realizado,Meteorologia,0,0
2024-001628,XYZ241628,2024-07-10,09:00,2024-07-10 09:28,SBGR,SBPA,ROT004,PR-VPN,28,Realizado,Meteorologia,0,0
2024-001629,XYZ241629,2024-07-10,09:00,2024-07-10 09:43,SBGL,SBBR,ROT010,PR-WAR,43,Realizado,Meteorologia,0,0
2024-001630,XYZ241630,2024-07-10,09:00,2024-07-10 09:39,SBGL,SBCF,ROT011,PR-XBE,39,Realizado,Meteorologia,0,0
2024-001631,XYZ241631,2024-07-10,09:00,2024-07-10 09:18,SBGL,SBPA,ROT012,PR-YCF,18,Realizado,Meteorologia,0,0
2024-001632,XYZ241632,2024-07-10,09:00,2024-07-10 09:30,SBGL,SBCT,ROT013,PR-ZDG,30,Realizado,Meteorologia,0,0
2024-001633,XYZ241633,2024-07-10,12:00,2024-07-10 12:45,SBGR,SBGL,ROT001,PR-ADH,45,Realizado,Meteorologia,0,0
2024-001634,XYZ241634,2024-07-10,12:00,2024-07-10 12:11,SBGR,SBBR,ROT002,PR-BKR,11,Realizado,Meteorologia,0,0
2024-001635,XYZ241635,2024-07-10,12:00,2024-07-10 12:10,SBGR,SBCF,ROT003,PR-CEV,10,Realizado,Meteorologia,0,0
2024-001636,XYZ241636,2024-07-10,12:00,2024-07-10 12:40,SBGR,SBPA,ROT004,PR-DQF,40,Realizado,Meteorologia,0,0
2024-001637,XYZ241637,2024-07-10,12:00,2024-07-10 12:49,SBGL,SBBR,ROT010,PR-EHX,49,Realizado,Meteorologia,0,0
2024-001638,XYZ241638,2024-07-10,12:00,2024-07-10 12:29,SBGL,SBCF,ROT011,PR-FKA,29,Realizado,Meteorologia,0,0
2024-001639,XYZ241639,2024-07-10,12:00,2024-07-10 12:13,SBGL,SBPA,ROT012,PR-GMB,13,Realizado,Meteorologia,0,0
2024-001640,XYZ241640,2024-07-10,12:00,2024-07-10 12:26,SBGL,SBCT,ROT013,PR-HNC,26,Realizado,Meteorologia,0,0
2024-001641,XYZ241641,2024-07-11,00:00,2024-07-11 00:24,SBGR,SBGL,ROT001,PR-JRD,24,Realizado,Meteorologia,0,0
2024-001642,XYZ241642,2024-07-11,00:00,2024-07-11 00:13,SBGR,SBBR,ROT002,PR-KSE,13,Realizado,Meteorologia,0,0
2024-001643,XYZ241643,2024-07-11,00:00,2024-07-11 00:56,SBGR,SBCF,ROT003,PR-LTF,56,Desviado,Meteorologia,0,1
2024-001644,XYZ241644,2024-07-11,00:00,2024-07-11 00:41,SBGR,SBPA,ROT004,PR-MUG,41,Realizado,Meteorologia,0,0
2024-001645,XYZ241645,2024-07-11,00:00,2024-07-11 00:25,SBGL,SBBR,ROT010,PR-NVH,25,Realizado,Meteorologia,0,0
2024-001646,XYZ241646,2024-07-11,00:00,2024-07-11 00:10,SBGL,SBCF,ROT011,PR-PWL,10,Realizado,Meteorologia,0,0
2024-001647,XYZ241647,2024-07-11,00:00,2024-07-11 00:40,SBGL,SBPA,ROT012,PR-QXA,40,Desviado,Meteorologia,0,1
2024-001648,XYZ241648,2024-07-11,00:00,,SBGL,SBCT,ROT013,PR-RYB,0,Cancelado,Meteorologia,1,0
2024-001649,XYZ241649,2024-07-11,03:00,2024-07-11 03:31,SBGR,SBGL,ROT001,PR-SCD,31,Realizado,Meteorologia,0,0
2024-001650,XYZ241650,2024-07-11,03:00,2024-07-11 03:41,SBGR,SBBR,ROT002,PR-TQJ,41,Realizado,Meteorologia,0,0
2024-001651,XYZ241651,2024-07-11,03:00,2024-07-11 03:20,SBGR,SBCF,ROT003,PR-UKM,20,Desviado,Meteorologia,0,1
2024-001652,XYZ241652,2024-07-11,03:00,2024-07-11 03:47,SBGR,SBPA,ROT004,PR-VPN,47,Realizado,Meteorologia,0,0
2024-001653,XYZ241653,2024-07-11,03:00,2024-07-11 03:25,SBGL,SBBR,ROT010,PR-WAR,25,Realizado,Meteorologia,0,0
2024-001654,XYZ241654,2024-07-11,03:00,2024-07-11 03:34,SBGL,SBCF,ROT011,PR-XBE,34,Realizado,Meteorologia,0,0
2024-001655,XYZ241655,2024-07-11,03:00,2024-07-11 03:23,SBGL,SBPA,ROT012,PR-YCF,23,Realizado,Meteorologia,0,0
2024-001656,XYZ241656,2024-07-11,03:00,2024-07-11 03:16,SBGL,SBCT,ROT013,PR-ZDG,16,Realizado,Meteorologia,0,0
2024-001657,XYZ241657,2024-07-11,06:00,2024-07-11 06:28,SBGR,SBGL,ROT001,PR-ADH,28,Realizado,Meteorologia,0,0
2024-001658,XYZ241658,2024-07-11,06:00,2024-07-11 06:16,SBGR,SBBR,ROT002,PR-BKR,16,Realizado,Meteorologia,0,0
2024-001659,XYZ241659,2024-07-11,06:00,2024-07-11 06:22,SBGR,SBCF,ROT003,PR-CEV,22,Realizado,Meteorologia,0,0
2024-001660,XYZ241660,2024-07-11,06:00,2024-07-11 06:46,SBGR,SBPA,ROT004,PR-DQF,46,Realizado,Meteorologia,0,0
2024-001661,XYZ241661,2024-07-11,06:00,2024-07-11 06:38,SBGL,SBBR,ROT010,PR-EHX,38,Realizado,Meteorologia,0,0
2024-001662,XYZ241662,2024-07-11,06:00,2024-07-11 06:43,SBGL,SBCF,ROT011,PR-FKA,43,Realizado,Meteorologia,0,0
2024-001663,XYZ241663,2024-07-11,06:00,2024-07-11 06:41,SBGL,SBPA,ROT012,PR-GMB,41,Realizado,Meteorologia,0,0
2024-001664,XYZ241664,2024-07-11,06:00,2024-07-11 06:34,SBGL,SBCT,ROT013,PR-HNC,34,Realizado,Meteorologia,0,0
2024-001665,XYZ241665,2024-07-11,09:00,2024-07-11 09:11,SBGR,SBGL,ROT001,PR-JRD,11,Realizado,Meteorologia,0,0
2024-001666,XYZ241666,2024-07-11,09:00,2024-07-11 09:25,SBGR,SBBR,ROT002,PR-KSE,25,Realizado,Meteorologia,0,0
2024-001667,XYZ241667,2024-07-11,09:00,2024-07-11 09:32,SBGR,SBCF,ROT003,PR-LTF,32,Realizado,Meteorologia,0,0
2024-001668,XYZ241668,2024-07-11,09:00,2024-07-11 09:38,SBGR,SBPA,ROT004,PR-MUG,38,Realizado,Meteorologia,0,0
2024-001669,XYZ241669,2024-07-11,09:00,2024-07-11 09:12,SBGL,SBBR,ROT010,PR-NVH,12,Realizado,Meteorologia,0,0
2024-001670,XYZ241670,2024-07-11,09:00,2024-07-11 09:11,SBGL,SBCF,ROT011,PR-PWL,11,Realizado,Meteorologia,0,0
2024-001671,XYZ241671,2024-07-11,09:00,2024-07-11 09:14,SBGL,SBPA,ROT012,PR-QXA,14,Realizado,Meteorologia,0,0
2024-001672,XYZ241672,2024-07-11,09:00,2024-07-11 09:19,SBGL,SBCT,ROT013,PR-RYB,19,Realizado,Meteorologia,0,0
2024-001673,XYZ241673,2024-07-11,12:00,2024-07-11 12:42,SBGR,SBGL,ROT001,PR-SCD,42,Realizado,Meteorologia,0,0
2024-001674,XYZ241674,2024-07-11,12:00,2024-07-11 12:11,SBGR,SBBR,ROT002,PR-TQJ,11,Realizado,Meteorologia,0,0
2024-001675,XYZ241675,2024-07-11,12:00,2024-07-11 12:42,SBGR,SBCF,ROT003,PR-UKM,42,Realizado,Meteorologia,0,0
2024-001676,XYZ241676,2024-07-11,12:00,2024-07-11 12:30,SBGR,SBPA,ROT004,PR-VPN,30,Realizado,Meteorologia,0,0
2024-001677,XYZ241677,2024-07-11,12:00,2024-07-11 12:40,SBGL,SBBR,ROT010,PR-WAR,40,Realizado,Meteorologia,0,0
2024-001678,XYZ241678,2024-07-11,12:00,2024-07-11 12:16,SBGL,SBCF,ROT011,PR-XBE,16,Realizado,Meteorologia,0,0
2024-001679,XYZ241679,2024-07-11,12:00,2024-07-11 12:21,SBGL,SBPA,ROT012,PR-YCF,21,Realizado,Meteorologia,0,0
2024-001680,XYZ241680,2024-07-11,12:00,2024-07-11 12:44,SBGL,SBCT,ROT013,PR-ZDG,44,Realizado,Meteorologia,0,0
2024-001681,XYZ241681,2024-07-12,00:00,2024-07-12 00:15,SBGR,SBGL,ROT001,PR-ADH,15,Realizado,Meteorologia,0,0
2024-001682,XYZ241682,2024-07-12,00:00,2024-07-12 00:38,SBGR,SBBR,ROT002,PR-BKR,38,Realizado,Meteorologia,0,0
2024-001683,XYZ241683,2024-07-12,00:00,2024-07-12 00:46,SBGR,SBCF,ROT003,PR-CEV,46,Realizado,Meteorologia,0,0
2024-001684,XYZ241684,2024-07-12,00:00,2024-07-12 00:18,SBGR,SBPA,ROT004,PR-DQF,18,Realizado,Meteorologia,0,0
2024-001685,XYZ241685,2024-07-12,00:00,2024-07-12 00:59,SBGL,SBBR,ROT010,PR-EHX,59,Desviado,Meteorologia,0,1
2024-001686,XYZ241686,2024-07-12,00:00,2024-07-12 00:23,SBGL,SBCF,ROT011,PR-FKA,23,Realizado,Meteorologia,0,0
2024-001687,XYZ241687,2024-07-12,00:00,2024-07-12 00:37,SBGL,SBPA,ROT012,PR-GMB,37,Realizado,Meteorologia,0,0
2024-001688,XYZ241688,2024-07-12,00:00,,SBGL,SBCT,ROT013,PR-HNC,0,Cancelado,Meteorologia,1,0
2024-001689,XYZ241689,2024-07-12,03:00,2024-07-12 03:26,SBGR,SBGL,ROT001,PR-JRD,26,Realizado,Meteorologia,0,0
2024-001690,XYZ241690,2024-07-12,03:00,2024-07-12 03:24,SBGR,SBBR,ROT002,PR-KSE,24,Realizado,Meteorologia,0,0
2024-001691,XYZ241691,2024-07-12,03:00,2024-07-12 03:32,SBGR,SBCF,ROT003,PR-LTF,32,Realizado,Meteorologia,0,0
2024-001692,XYZ241692,2024-07-12,03:00,2024-07-12 03:14,SBGR,SBPA,ROT004,PR-MUG,14,Realizado,Meteorologia,0,0
2024-001693,XYZ241693,2024-07-12,03:00,2024-07-12 03:46,SBGL,SBBR,ROT010,PR-NVH,46,Realizado,Meteorologia,0,0
2024-001694,XYZ241694,2024-07-12,03:00,2024-07-12 03:22,SBGL,SBCF,ROT011,PR-PWL,22,Realizado,Meteorologia,0,0
2024-001695,XYZ241695,2024-07-12,03:00,2024-07-12 03:33,SBGL,SBPA,ROT012,PR-QXA,33,Realizado,Meteorologia,0,0
2024-001696,XYZ241696,2024-07-12,03:00,2024-07-12 03:26,SBGL,SBCT,ROT013,PR-RYB,26,Realizado,Meteorologia,0,0
2024-001697,XYZ241697,2024-07-12,06:00,2024-07-12 06:47,SBGR,SBGL,ROT001,PR-SCD,47,Realizado,Meteorologia,0,0
2024-001698,XYZ241698,2024-07-12,06:00,2024-07-12 06:15,SBGR,SBBR,ROT002,PR-TQJ,15,Realizado,Meteorologia,0,0
2024-001699,XYZ241699,2024-07-12,06:00,2024-07-12 06:40,SBGR,SBCF,ROT003,PR-UKM,40,Desviado,Meteorologia,0,1
2024-001700,XYZ241700,2024-07-12,06:00,2024-07-12 06:38,SBGR,SBPA,ROT004,PR-VPN,38,Realizado,Meteorologia,0,0
2024-001701,XYZ241701,2024-07-12,06:00,2024-07-12 06:25,SBGL,SBBR,ROT010,PR-WAR,25,Realizado,Meteorologia,0,0
2024-001702,XYZ241702,2024-07-12,06:00,2024-07-12 06:13,SBGL,SBCF,ROT011,PR-XBE,13,Realizado,Meteorologia,0,0
2024-001703,XYZ241703,2024-07-12,06:00,2024-07-12 06:34,SBGL,SBPA,ROT012,PR-YCF,34,Desviado,Meteorologia,0,1
2024-001704,XYZ241704,2024-07-12,06:00,2024-07-12 06:14,SBGL,SBCT,ROT013,PR-ZDG,14,Realizado,Meteorologia,0,0
2024-001705,XYZ241705,2024-07-12,09:00,2024-07-12 09:41,SBGR,SBGL,ROT001,PR-ADH,41,Realizado,Meteorologia,0,0
2024-001706,XYZ241706,2024-07-12,09:00,2024-07-12 09:10,SBGR,SBBR,ROT002,PR-BKR,10,Realizado,Meteorologia,0,0
2024-001707,XYZ241707,2024-07-12,09:00,2024-07-12 09:47,SBGR,SBCF,ROT003,PR-CEV,47,Realizado,Meteorologia,0,0
2024-001708,XYZ241708,2024-07-12,09:00,2024-07-12 09:16,SBGR,SBPA,ROT004,PR-DQF,16,Realizado,Meteorologia,0,0
2024-001709,XYZ241709,2024-07-12,09:00,2024-07-12 09:41,SBGL,SBBR,ROT010,PR-EHX,41,Desviado,Meteorologia,0,1
2024-001710,XYZ241710,2024-07-12,09:00,2024-07-12 09:48,SBGL,SBCF,ROT011,PR-FKA,48,Realizado,Meteorologia,0,0
2024-001711,XYZ241711,2024-07-12,09:00,2024-07-12 09:17,SBGL,SBPA,ROT012,PR-GMB,17,Realizado,Meteorologia,0,0
2024-001712,XYZ241712,2024-07-12,09:00,2024-07-12 09:36,SBGL,SBCT,ROT013,PR-HNC,36,Realizado,Meteorologia,0,0
2024-001713,XYZ241713,2024-07-12,12:00,2024-07-12 12:26,SBGR,SBGL,ROT001,PR-JRD,26,Realizado,Meteorologia,0,0
2024-001714,XYZ241714,2024-07-12,12:00,2024-07-12 12:29,SBGR,SBBR,ROT002,PR-KSE,29,Realizado,Meteorologia,0,0
2024-001715,XYZ241715,2024-07-12,12:00,,SBGR,SBCF,ROT003,PR-LTF,0,Cancelado,Meteorologia,1,0
2024-001716,XYZ241716,2024-07-12,12:00,2024-07-12 12:26,SBGR,SBPA,ROT004,PR-MUG,26,Realizado,Meteorologia,0,0
2024-001717,XYZ241717,2024-07-12,12:00,2024-07-12 12:30,SBGL,SBBR,ROT010,PR-NVH,30,Realizado,Meteorologia,0,0
2024-001718,XYZ241718,2024-07-12,12:00,,SBGL,SBCF,ROT011,PR-PWL,0,Cancelado,Meteorologia,1,0
2024-001719,XYZ241719,2024-07-12,12:00,2024-07-12 12:41,SBGL,SBPA,ROT012,PR-QXA,41,Realizado,Meteorologia,0,0
2024-001720,XYZ241720,2024-07-12,12:00,2024-07-12 12:27,SBGL,SBCT,ROT013,PR-RYB,27,Desviado,Meteorologia,0,1
2024-001721,XYZ241721,2024-07-13,00:00,2024-07-13 00:22,SBGR,SBGL,ROT001,PR-SCD,22,Realizado,Meteorologia,0,0
2024-001722,XYZ241722,2024-07-13,00:00,2024-07-13 00:46,SBGR,SBBR,ROT002,PR-TQJ,46,Realizado,Meteorologia,0,0
2024-001723,XYZ241723,2024-07-13,00:00,2024-07-13 00:20,SBGR,SBCF,ROT003,PR-UKM,20,Realizado,Meteorologia,0,0
2024-001724,XYZ241724,2024-07-13,00:00,2024-07-13 00:16,SBGR,SBPA,ROT004,PR-VPN,16,Realizado,Meteorologia,0,0
2024-001725,XYZ241725,2024-07-13,00:00,2024-07-13 00:38,SBGL,SBBR,ROT010,PR-WAR,38,Realizado,Meteorologia,0,0
2024-001726,XYZ241726,2024-07-13,00:00,2024-07-13 00:46,SBGL,SBCF,ROT011,PR-XBE,46,Realizado,Meteorologia,0,0
2024-001727,XYZ241727,2024-07-13,00:00,,SBGL,SBPA,ROT012,PR-YCF,0,Cancelado,Meteorologia,1,0
2024-001728,XYZ241728,2024-07-13,00:00,2024-07-13 00:36,SBGL,SBCT,ROT013,PR-ZDG,36,Realizado,Meteorologia,0,0
2024-001729,XYZ241729,2024-07-13,03:00,2024-07-13 03:11,SBGR,SBGL,ROT001,PR-ADH,11,Realizado,Meteorologia,0,0
2024-001730,XYZ241730,2024-07-13,03:00,2024-07-13 03:23,SBGR,SBBR,ROT002,PR-BKR,23,Realizado,Meteorologia,0,0
2024-001731,XYZ241731,2024-07-13,03:00,2024-07-13 03:37,SBGR,SBCF,ROT003,PR-CEV,37,Realizado,Meteorologia,0,0
2024-001732,XYZ241732,2024-07-13,03:00,2024-07-13 03:35,SBGR,SBPA,ROT004,PR-DQF,35,Realizado,Meteorologia,0,0
2024-001733,XYZ241733,2024-07-13,03:00,2024-07-13 03:18,SBGL,SBBR,ROT010,PR-EHX,18,Realizado,Meteorologia,0,0
2024-001734,XYZ241734,2024-07-13,03:00,2024-07-13 03:34,SBGL,SBCF,ROT011,PR-FKA,34,Desviado,Meteorologia,0,1
2024-001735,XYZ241735,2024-07-13,03:00,,SBGL,SBPA,ROT012,PR-GMB,0,Cancelado,Meteorologia,1,0
2024-001736,XYZ241736,2024-07-13,03:00,2024-07-13 03:36,SBGL,SBCT,ROT013,PR-HNC,36,Realizado,Meteorologia,0,0
2024-001737,XYZ241737,2024-07-13,06:00,2024-07-13 06:16,SBGR,SBGL,ROT001,PR-JRD,16,Realizado,Meteorologia,0,0
2024-001738,XYZ241738,2024-07-13,06:00,2024-07-13 06:16,SBGR,SBBR,ROT002,PR-KSE,16,Realizado,Meteorologia,0,0
2024-001739,XYZ241739,2024-07-13,06:00,2024-07-13 06:36,SBGR,SBCF,ROT003,PR-LTF,36,Realizado,Meteorologia,0,0
2024-001740,XYZ241740,2024-07-13,06:00,2024-07-13 06:29,SBGR,SBPA,ROT004,PR-MUG,29,Realizado,Meteorologia,0,0
2024-001741,XYZ241741,2024-07-13,06:00,2024-07-13 06:15,SBGL,SBBR,ROT010,PR-NVH,15,Realizado,Meteorologia,0,0
2024-001742,XYZ241742,2024-07-13,06:00,2024-07-13 06:45,SBGL,SBCF,ROT011,PR-PWL,45,Realizado,Meteorologia,0,0
2024-001743,XYZ241743,2024-07-13,06:00,2024-07-13 06:27,SBGL,SBPA,ROT012,PR-QXA,27,Realizado,Meteorologia,0,0
2024-001744,XYZ241744,2024-07-13,06:00,2024-07-13 06:15,SBGL,SBCT,ROT013,PR-RYB,15,Realizado,Meteorologia,0,0
2024-001745,XYZ241745,2024-07-13,09:00,2024-07-13 09:27,SBGR,SBGL,ROT001,PR-SCD,27,Realizado,Meteorologia,0,0
2024-001746,XYZ241746,2024-07-13,09:00,2024-07-13 09:43,SBGR,SBBR,ROT002,PR-TQJ,43,Realizado,Meteorologia,0,0
2024-001747,XYZ241747,2024-07-13,09:00,2024-07-13 09:49,SBGR,SBCF,ROT003,PR-UKM,49,Realizado,Meteorologia,0,0
2024-001748,XYZ241748,2024-07-13,09:00,2024-07-13 09:34,SBGR,SBPA,ROT004,PR-VPN,34,Realizado,Meteorologia,0,0
2024-001749,XYZ241749,2024-07-13,09:00,2024-07-13 09:16,SBGL,SBBR,ROT010,PR-WAR,16,Realizado,Meteorologia,0,0
2024-001750,XYZ241750,2024-07-13,09:00,,SBGL,SBCF,ROT011,PR-XBE,0,Cancelado,Meteorologia,1,0
2024-001751,XYZ241751,2024-07-13,09:00,2024-07-13 09:28,SBGL,SBPA,ROT012,PR-YCF,28,Realizado,Meteorologia,0,0
2024-001752,XYZ241752,2024-07-13,09:00,2024-07-13 09:33,SBGL,SBCT,ROT013,PR-ZDG,33,Realizado,Meteorologia,0,0
2024-001753,XYZ241753,2024-07-13,12:00,2024-07-13 12:37,SBGR,SBGL,ROT001,PR-ADH,37,Realizado,Meteorologia,0,0
2024-001754,XYZ241754,2024-07-13,12:00,2024-07-13 12:24,SBGR,SBBR,ROT002,PR-BKR,24,Realizado,Meteorologia,0,0
2024-001755,XYZ241755,2024-07-13,12:00,2024-07-13 12:11,SBGR,SBCF,ROT003,PR-CEV,11,Realizado,Meteorologia,0,0
2024-001756,XYZ241756,2024-07-13,12:00,2024-07-13 12:11,SBGR,SBPA,ROT004,PR-DQF,11,Realizado,Meteorologia,0,0
2024-001757,XYZ241757,2024-07-13,12:00,2024-07-13 12:17,SBGL,SBBR,ROT010,PR-EHX,17,Realizado,Meteorologia,0,0
2024-001758,XYZ241758,2024-07-13,12:00,2024-07-13 12:38,SBGL,SBCF,ROT011,PR-FKA,38,Realizado,Meteorologia,0,0
2024-001759,XYZ241759,2024-07-13,12:00,2024-07-13 12:11,SBGL,SBPA,ROT012,PR-GMB,11,Realizado,Meteorologia,0,0
2024-001760,XYZ241760,2024-07-13,12:00,2024-07-13 12:40,SBGL,SBCT,ROT013,PR-HNC,40,Realizado,Meteorologia,0,0
2024-001761,XYZ241761,2024-07-14,00:00,2024-07-14 00:43,SBGR,SBGL,ROT001,PR-JRD,43,Realizado,Meteorologia,0,0
2024-001762,XYZ241762,2024-07-14,00:00,2024-07-14 00:21,SBGR,SBBR,ROT002,PR-KSE,21,Realizado,Meteorologia,0,0
2024-001763,XYZ241763,2024-07-14,00:00,,SBGR,SBCF,ROT003,PR-LTF,0,Cancelado,Meteorologia,1,0
2024-001764,XYZ241764,2024-07-14,00:00,2024-07-14 00:30,SBGR,SBPA,ROT004,PR-MUG,30,Realizado,Meteorologia,0,0
2024-001765,XYZ241765,2024-07-14,00:00,2024-07-14 00:37,SBGL,SBBR,ROT010,PR-NVH,37,Realizado,Meteorologia,0,0
2024-001766,XYZ241766,2024-07-14,00:00,2024-07-14 00:18,SBGL,SBCF,ROT011,PR-PWL,18,Realizado,Meteorologia,0,0
2024-001767,XYZ241767,2024-07-14,00:00,2024-07-14 00:28,SBGL,SBPA,ROT012,PR-QXA,28,Realizado,Meteorologia,0,0
2024-001768,XYZ241768,2024-07-14,00:00,2024-07-14 00:10,SBGL,SBCT,ROT013,PR-RYB,10,Realizado,Meteorologia,0,0
2024-001769,XYZ241769,2024-07-14,03:00,2024-07-14 03:32,SBGR,SBGL,ROT001,PR-SCD,32,Realizado,Meteorologia,0,0
2024-001770,XYZ241770,2024-07-14,03:00,2024-07-14 03:41,SBGR,SBBR,ROT002,PR-TQJ,41,Realizado,Meteorologia,0,0
2024-001771,XYZ241771,2024-07-14,03:00,2024-07-14 03:33,SBGR,SBCF,ROT003,PR-UKM,33,Realizado,Meteorologia,0,0
2024-001772,XYZ241772,2024-07-14,03:00,2024-07-14 03:27,SBGR,SBPA,ROT004,PR-VPN,27,Realizado,Meteorologia,0,0
2024-001773,XYZ241773,2024-07-14,03:00,2024-07-14 03:12,SBGL,SBBR,ROT010,PR-WAR,12,Realizado,Meteorologia,0,0
2024-001774,XYZ241774,2024-07-14,03:00,2024-07-14 03:27,SBGL,SBCF,ROT011,PR-XBE,27,Realizado,Meteorologia,0,0
2024-001775,XYZ241775,2024-07-14,03:00,2024-07-14 03:19,SBGL,SBPA,ROT012,PR-YCF,19,Realizado,Meteorologia,0,0
2024-001776,XYZ241776,2024-07-14,03:00,2024-07-14 03:27,SBGL,SBCT,ROT013,PR-ZDG,27,Desviado,Meteorologia,0,1
2024-001777,XYZ241777,2024-07-14,06:00,2024-07-14 06:23,SBGR,SBGL,ROT001,PR-ADH,23,Realizado,Meteorologia,0,0
2024-001778,XYZ241778,2024-07-14,06:00,2024-07-14 06:35,SBGR,SBBR,ROT002,PR-BKR,35,Realizado,Meteorologia,0,0
2024-001779,XYZ241779,2024-07-14,06:00,2024-07-14 06:50,SBGR,SBCF,ROT003,PR-CEV,50,Desviado,Meteorologia,0,1
2024-001780,XYZ241780,2024-07-14,06:00,2024-07-14 06:27,SBGR,SBPA,ROT004,PR-DQF,27,Realizado,Meteorologia,0,0
2024-001781,XYZ241781,2024-07-14,06:00,2024-07-14 06:33,SBGL,SBBR,ROT010,PR-EHX,33,Desviado,Meteorologia,0,1
2024-001782,XYZ241782,2024-07-14,06:00,2024-07-14 06:48,SBGL,SBCF,ROT011,PR-FKA,48,Realizado,Meteorologia,0,0
2024-001783,XYZ241783,2024-07-14,06:00,2024-07-14 06:26,SBGL,SBPA,ROT012,PR-GMB,26,Realizado,Meteorologia,0,0
2024-001784,XYZ241784,2024-07-14,06:00,2024-07-14 06:31,SBGL,SBCT,ROT013,PR-HNC,31,Realizado,Meteorologia,0,0
2024-001785,XYZ241785,2024-07-14,09:00,2024-07-14 09:13,SBGR,SBGL,ROT001,PR-JRD,13,Realizado,Meteorologia,0,0
2024-001786,XYZ241786,2024-07-14,09:00,2024-07-14 09:40,SBGR,SBBR,ROT002,PR-KSE,40,Desviado,Meteorologia,0,1
2024-001787,XYZ241787,2024-07-14,09:00,2024-07-14 09:18,SBGR,SBCF,ROT003,PR-LTF,18,Realizado,Meteorologia,0,0
2024-001788,XYZ241788,2024-07-14,09:00,2024-07-14 09:22,SBGR,SBPA,ROT004,PR-MUG,22,Realizado,Meteorologia,0,0
2024-001789,XYZ241789,2024-07-14,09:00,2024-07-14 09:37,SBGL,SBBR,ROT010,PR-NVH,37,Realizado,Meteorologia,0,0
2024-001790,XYZ241790,2024-07-14,09:00,2024-07-14 09:44,SBGL,SBCF,ROT011,PR-PWL,44,Realizado,Meteorologia,0,0
2024-001791,XYZ241791,2024-07-14,09:00,2024-07-14 09:21,SBGL,SBPA,ROT012,PR-QXA,21,Realizado,Meteorologia,0,0
2024-001792,XYZ241792,2024-07-14,09:00,2024-07-14 09:13,SBGL,SBCT,ROT013,PR-RYB,13,Realizado,Meteorologia,0,0
2024-001793,XYZ241793,2024-07-14,12:00,2024-07-14 12:17,SBGR,SBGL,ROT001,PR-SCD,17,Realizado,Meteorologia,0,0
2024-001794,XYZ241794,2024-07-14,12:00,2024-07-14 12:30,SBGR,SBBR,ROT002,PR-TQJ,30,Realizado,Meteorologia,0,0
2024-001795,XYZ241795,2024-07-14,12:00,2024-07-14 12:31,SBGR,SBCF,ROT003,PR-UKM,31,Realizado,Meteorologia,0,0
2024-001796,XYZ241796,2024-07-14,12:00,2024-07-14 12:20,SBGR,SBPA,ROT004,PR-VPN,20,Realizado,Meteorologia,0,0
